onset	duration	trial_type	response_time	stim_file
6.0266	3.0007	face5r2ext_st	N/A	face5r2ext_st.mat
12.073	3.0005	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
18.086	3.0004	animal5r3ext_st	N/A	animal5r3ext_st.mat
21.092	3.0005.1	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
27.105	3.0004.1	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
30.112	3.0005.2	face5r3ext_st	N/A	face5r3ext_st.mat
36.125	3.0004.2	animal5r4ext_st	N/A	animal5r4ext_st.mat
42.138	3.0003	face2r2ext_st	N/A	face2r2ext_st.mat
45.144	3.0005.3	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
48.15	3.0005.4	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
51.157	3.0005.5	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
54.163	3.0005.6	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
57.17	3.0005.7	face1r3ext_st	N/A	face1r3ext_st.mat
60.176	3.0005.8	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
63.183	3.0005.9	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
69.196	3.0004.3	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
72.202	3.0005.10	animal2r1ext_st	N/A	animal2r1ext_st.mat
78.215	3.0003.1	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
84.228	3.0003.2	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
87.235	3.0005.11	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
90.241	3.0005.12	animal2r4ext_st	N/A	animal2r4ext_st.mat
96.254	3.0003.3	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
99.26	3.0006	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
102.27	3.0005.13	animal3r5ext_st	N/A	animal3r5ext_st.mat
105.27	3.0005.14	face1r1ext_st	N/A	face1r1ext_st.mat
108.28	3.0006.1	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
114.29	3.0004.4	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
120.31	3.0004.5	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
123.31	3.0005.15	animal3r3ext_st	N/A	animal3r3ext_st.mat
126.32	3.0005.16	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
132.33	3.0004.6	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
135.34	3.0005.17	face1r2ext_st	N/A	face1r2ext_st.mat
138.34	3.0005.18	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
141.35	3.0005.19	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
144.36	3.0005.20	face2r1ext_st	N/A	face2r1ext_st.mat
147.36	3.0005.21	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
150.37	3.0005.22	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
153.38	3.0005.23	face5r1ext_st	N/A	face5r1ext_st.mat
156.38	3.0005.24	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
159.39	3.0006.2	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
165.4	3.0004.7	face2r4ext_st	N/A	face2r4ext_st.mat
168.41	3.0005.25	face4r5ext_st	N/A	face4r5ext_st.mat
171.42	3.0005.26	face1r4ext_st	N/A	face1r4ext_st.mat
174.42	3.0005.27	face4r2ext_st	N/A	face4r2ext_st.mat
177.43	3.0005.28	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
180.44	3.0006.3	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
186.45	3.0003.4	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
189.45	3.0005.29	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
192.46	3.0005.30	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
198.47	3.0003.5	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
201.48	3.0006.4	face3r2ext_st	N/A	face3r2ext_st.mat
207.49	3.0004.8	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
210.5	3.0005.31	face3r3ext_st	N/A	face3r3ext_st.mat
213.51	3.0006.5	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
216.51	3.0005.32	animal2r5ext_st	N/A	animal2r5ext_st.mat
219.52	3.0005.33	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
222.53	3.0005.34	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
225.53	3.0005.35	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
228.54	3.0005.36	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
231.55	3.0005.37	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
234.55	3.0004.9	face4r1ext_st	N/A	face4r1ext_st.mat
237.56	3.0005.38	animal3r4ext_st	N/A	animal3r4ext_st.mat
240.56	3.0005.39	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
246.58	3.0004.10	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
249.58	3.0006.6	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
252.59	3.0005.40	animal4r3ext_st	N/A	animal4r3ext_st.mat
255.6	3.0006.7	animal3r2ext_st	N/A	animal3r2ext_st.mat
258.6	3.0006.8	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
261.61	3.0005.41	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
264.62	3.0005.42	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
267.62	3.0005.43	animal3r1ext_st	N/A	animal3r1ext_st.mat
270.63	3.0005.44	animal4r5ext_st	N/A	animal4r5ext_st.mat
273.64	3.0005.45	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
276.64	3.0005.46	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
279.65	3.0005.47	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
282.66	3.0004.11	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
288.67	3.0004.12	face4r3ext_st	N/A	face4r3ext_st.mat
291.67	3.0005.48	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
294.68	3.0004.13	animal2r2ext_st	N/A	animal2r2ext_st.mat
297.69	3.0005.49	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
300.69	3.0005.50	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
303.7	3.0005.51	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
309.71	3.0005.52	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
312.72	3.0005.53	face4r4ext_st	N/A	face4r4ext_st.mat
315.73	3.0005.54	animal5r5ext_st	N/A	animal5r5ext_st.mat
318.73	3.0005.55	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
