onset	duration	trial_type	response_time	stim_file
6.0284	3.0508	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
12.112	3.0001	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
15.128	3.0001.1	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
18.145	3.0001.2	animal5r3ext_st	N/A	animal5r3ext_st.mat
21.161	3	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
24.178	3.0001.3	face4r5ext_st	N/A	face4r5ext_st.mat
27.194	3.0001.4	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
30.211	3.1	face5r5ext_st	N/A	face5r5ext_st.mat
33.227	3.0001.5	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
36.243	3.0001.6	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
39.26	3.0001.7	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
42.276	3.0002	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
45.293	2.9999	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
48.309	3.0001.8	face3r4ext_st	N/A	face3r4ext_st.mat
51.326	3.0001.9	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
54.342	3.0001.10	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
57.359	3.0001.11	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
63.392	2.9999.1	face1r4ext_st	N/A	face1r4ext_st.mat
66.408	3.2	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
69.425	3.3	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
72.441	3.0001.12	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
78.474	2.9998	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
81.49	3.4	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
87.523	2.9999.2	animal2r1ext_st	N/A	animal2r1ext_st.mat
90.54	3.0001.13	animal3r5ext_st	N/A	animal3r5ext_st.mat
93.556	3.0002.1	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
96.573	3.0001.14	animal3r4ext_st	N/A	animal3r4ext_st.mat
99.589	3.0001.15	face5r1ext_st	N/A	face5r1ext_st.mat
