onset	duration	trial_type	response_time	stim_file
6.0228	3	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
12.056	2.9999	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
18.089	2.9999.1	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
21.105	3.1	face5r5ext_st	N/A	face5r5ext_st.mat
24.121	3.2	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
30.155	2.9999.2	animal3r3ext_st	N/A	animal3r3ext_st.mat
33.171	3.0001	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
39.204	2.9999.3	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
42.22	3.3	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
48.253	2.9999.4	face5r1ext_st	N/A	face5r1ext_st.mat
51.27	3.0001.1	animal3r1ext_st	N/A	animal3r1ext_st.mat
54.286	3.0001.2	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
60.319	2.9999.5	animal5r3ext_st	N/A	animal5r3ext_st.mat
63.336	3.4	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
66.352	3.5	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
72.385	3.6	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
75.401	3.7	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
78.418	3.8	animal5r1ext_st	N/A	animal5r1ext_st.mat
84.451	2.9999.6	animal4r2ext_st	N/A	animal4r2ext_st.mat
87.467	3.9	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
90.484	3.0001.3	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
93.5	3.10	face3r4ext_st	N/A	face3r4ext_st.mat
99.533	2.9998	face2r1ext_st	N/A	face2r1ext_st.mat
102.55	3.11	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
105.57	3.0001.4	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
108.58	3.12	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
111.6	3.13	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
117.63	2.9999.7	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
120.65	2.9999.8	face1r3ext_st	N/A	face1r3ext_st.mat
123.66	3.14	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
129.7	2.9998.1	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
135.73	2.9999.9	face5r2ext_st	N/A	face5r2ext_st.mat
138.75	3.15	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
141.76	3.16	face5r3ext_st	N/A	face5r3ext_st.mat
144.78	3.0001.5	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
147.8	3.0001.6	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
150.81	3.17	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
153.83	3.18	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
159.86	2.9998.2	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
162.88	3.19	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
165.9	3.20	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
168.91	3.21	face3r1ext_st	N/A	face3r1ext_st.mat
171.93	3.22	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
174.94	3.23	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
177.96	3.24	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
180.98	3.0001.7	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
183.99	3.25	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
187.01	3.26	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
190.03	3.27	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
193.04	3.28	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
196.06	3.29	animal5r5ext_st	N/A	animal5r5ext_st.mat
199.08	3.30	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
202.09	3.31	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
205.11	3.32	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
211.14	2.9999.10	animal5r2ext_st	N/A	animal5r2ext_st.mat
217.18	2.9999.11	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
220.19	3.0001.8	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
223.21	3.0001.9	face3r2ext_st	N/A	face3r2ext_st.mat
229.24	2.9998.3	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
