filename	acq_time	operator	randstr
anat/sub-16_ses-mri_run-1_T1w.nii.gz	2018-12-27T08:48:46	n/a	78250e47
func/sub-16_ses-mri_task-categorySelectivity_run-1_bold.nii.gz	2018-12-27T08:52:07	n/a	43050f56
func/sub-16_ses-mri_task-categorySelectivity_run-2_bold.nii.gz	2018-12-27T09:01:18	n/a	b84a50f6
func/sub-16_ses-mri_task-categorySelectivity_run-3_bold.nii.gz	2018-12-27T09:10:27	n/a	6678cd1b
func/sub-16_ses-mri_task-categorySelectivity_run-4_bold.nii.gz	2018-12-27T09:21:07	n/a	8ad1f4eb
func/sub-16_ses-mri_task-categorySelectivity_run-5_bold.nii.gz	2018-12-27T09:29:38	n/a	6e87cfed
func/sub-16_ses-mri_task-categorySelectivity_run-6_bold.nii.gz	2018-12-27T09:37:47	n/a	79c8d4e3
func/sub-16_ses-mri_task-categorySelectivity_run-7_bold.nii.gz	2018-12-27T09:46:07	n/a	c7c79ff7
func/sub-16_ses-mri_task-categorySelectivity_run-8_bold.nii.gz	2018-12-27T09:55:27	n/a	d7a07d6f
