onset	duration	trial_type	response_time	stim_file
6.0217	3.0004	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
9.028	3.0005	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
12.034	3.0005.1	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
18.048	3.0003	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
24.06	3.0004.1	animal3r2ext_st	N/A	animal3r2ext_st.mat
27.067	3.0005.2	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
33.08	3.0004.2	face5r5ext_st	N/A	face5r5ext_st.mat
36.086	3.0005.3	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
42.099	3.0004.3	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
45.105	3.0004.4	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
48.112	3.0005.4	face1r2ext_st	N/A	face1r2ext_st.mat
51.118	3.0005.5	face5r3ext_st	N/A	face5r3ext_st.mat
54.125	3.0006	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
57.131	3.0005.6	face3r5ext_st	N/A	face3r5ext_st.mat
60.138	3.0004.5	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
63.144	3.0005.7	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
69.157	3.0003.1	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
72.163	3.0005.8	face2r5ext_st	N/A	face2r5ext_st.mat
78.177	3.0004.6	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
81.183	3.0006.1	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
84.189	3.0005.9	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
87.196	3.0005.10	face3r1ext_st	N/A	face3r1ext_st.mat
90.202	3.0005.11	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
93.209	3.0006.2	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
96.215	3.0005.12	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
99.222	3.0005.13	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
102.23	3.0005.14	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
105.23	3.0005.15	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
108.24	3.0005.16	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
111.25	3.0005.17	animal2r4ext_st	N/A	animal2r4ext_st.mat
117.26	3.0004.7	animal4r4ext_st	N/A	animal4r4ext_st.mat
120.27	3.0005.18	face2r1ext_st	N/A	face2r1ext_st.mat
126.28	3.0004.8	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
129.29	3.0006.3	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
132.29	3.0005.19	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
138.31	3.0003.2	animal5r5ext_st	N/A	animal5r5ext_st.mat
141.31	3.0005.20	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
144.32	3.0005.21	face4r2ext_st	N/A	face4r2ext_st.mat
150.33	3.0006.4	face4r1ext_st	N/A	face4r1ext_st.mat
153.34	3.0005.22	animal1r4ext_st	N/A	animal1r4ext_st.mat
159.35	3.0004.9	animal1r2ext_st	N/A	animal1r2ext_st.mat
162.36	3.0005.23	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
165.36	3.0005.24	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
168.37	3.0005.25	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
171.38	3.0005.26	animal5r3ext_st	N/A	animal5r3ext_st.mat
174.38	3.0005.27	face3r3ext_st	N/A	face3r3ext_st.mat
177.39	3.0005.28	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
180.4	3.0005.29	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
183.4	3.0005.30	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
186.41	3.0005.31	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
192.42	3.0004.10	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
198.43	3.0004.11	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
201.44	3.0005.32	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
204.45	3.0004.12	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
207.45	3.0005.33	face4r3ext_st	N/A	face4r3ext_st.mat
213.47	3.0003.3	face5r4ext_st	N/A	face5r4ext_st.mat
216.47	3.0005.34	face3r4ext_st	N/A	face3r4ext_st.mat
219.48	3.0005.35	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
222.49	3.0005.36	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
225.49	3.0005.37	face1r5ext_st	N/A	face1r5ext_st.mat
228.5	3.0003.4	face2r3ext_st	N/A	face2r3ext_st.mat
234.51	3.0003.5	face5r2ext_st	N/A	face5r2ext_st.mat
240.52	3.0003.6	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
243.53	3.0006.5	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
246.54	3.0005.38	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
249.54	3.0006.6	animal3r1ext_st	N/A	animal3r1ext_st.mat
255.56	3.0003.7	animal3r3ext_st	N/A	animal3r3ext_st.mat
258.56	3.0006.7	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
264.58	3.0003.8	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
267.58	3.0005.39	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
270.59	3.0005.40	face2r2ext_st	N/A	face2r2ext_st.mat
273.6	3.0005.41	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
276.6	3.0005.42	animal2r3ext_st	N/A	animal2r3ext_st.mat
279.61	3.0006.8	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
282.61	3.0005.43	animal1r3ext_st	N/A	animal1r3ext_st.mat
285.62	3.0005.44	animal4r1ext_st	N/A	animal4r1ext_st.mat
288.63	3.0005.45	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
291.63	3.0005.46	face4r5ext_st	N/A	face4r5ext_st.mat
294.64	3.0005.47	animal2r5ext_st	N/A	animal2r5ext_st.mat
297.65	3.0005.48	animal1r1ext_st	N/A	animal1r1ext_st.mat
300.65	3.0005.49	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
303.66	3.0004.13	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
306.67	3.0005.50	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
312.68	3.0004.14	animal1r5ext_st	N/A	animal1r5ext_st.mat
315.69	3.0005.51	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
321.7	3.0004.15	animal3r4ext_st	N/A	animal3r4ext_st.mat
324.71	3.0005.52	animal5r1ext_st	N/A	animal5r1ext_st.mat
330.72	3.0003.9	animal4r5ext_st	N/A	animal4r5ext_st.mat
333.72	3.0005.53	animal2r2ext_st	N/A	animal2r2ext_st.mat
336.73	3.0005.54	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
342.74	3.0005.55	face4r4ext_st	N/A	face4r4ext_st.mat
348.76	3.0003.10	animal5r4ext_st	N/A	animal5r4ext_st.mat
351.76	3.0005.56	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
357.78	3.0004.16	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
360.78	3.0005.57	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
363.79	3.0005.58	animal4r2ext_st	N/A	animal4r2ext_st.mat
369.8	3.0004.17	animal2r1ext_st	N/A	animal2r1ext_st.mat
372.81	3.0005.59	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
378.82	3.0003.11	animal4r3ext_st	N/A	animal4r3ext_st.mat
384.83	3.0003.12	face5r1ext_st	N/A	face5r1ext_st.mat
387.84	3.0005.60	animal5r2ext_st	N/A	animal5r2ext_st.mat
390.85	3.0005.61	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
393.85	3.0005.62	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
396.86	3.0005.63	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
399.87	3.0005.64	animal3r5ext_st	N/A	animal3r5ext_st.mat
402.87	3.0005.65	face2r4ext_st	N/A	face2r4ext_st.mat
405.88	3.0005.66	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
408.89	3.0004.18	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
414.9	3.0003.13	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
417.91	3.0005.67	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
420.91	3.0004.19	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
423.92	3.0005.68	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
426.92	3.0005.69	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
432.94	3.0003.14	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
435.94	3.0005.70	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
438.95	3.0005.71	face1r4ext_st	N/A	face1r4ext_st.mat
441.96	3.0005.72	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
444.96	3.0005.73	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
447.97	3.0005.74	face1r3ext_st	N/A	face1r3ext_st.mat
453.98	3.0004.20	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
456.99	3.0005.75	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
