name	x	y	z
AFz	3.3522162489999996	67.90941368	65.62922537
Fp1	-23.26170733	83.9425853	32.22019254
Fp2	30.92252934	79.18115202	33.94286158
AF3	-27.64417575	69.60138549999999	57.58522315
AF4	36.68886691	65.46348676	54.50560367
F7	-62.00656011	50.02582776	26.135604500000003
F3	-34.79760337	44.50320402	71.22456784
Fz	3.6472076589999998	40.10925178	83.15113240000001
F4	42.75065908	37.85620881	68.44207367
F8	63.981094299999995	43.85427403	25.6043612
FC5	-67.54432309999999	19.95293912	48.7072759
FC1	-25.71721975	9.719754898	86.09594862
FC2	27.47990833	7.090340427	85.12886564
FC6	67.32692784	14.058593099999998	48.5251393
T7	-78.57024234	-5.593658779	18.18261343
C3	-57.77159113	-17.51078977	67.35317429
Cz	0.137661722	-30.15334336	88.48343837
C4	55.68747103	-24.99800167	66.96210088
T8	78.32089304	-9.913109716000001	13.39993947
CP5	-70.98754100000001	-39.75517163	35.23137145
CP1	-30.111918199999998	-57.20191453	71.5395676
CP2	24.51401966	-59.26061071	70.9652713
CP6	67.72182231	-46.742989200000004	35.68536064
P7	-63.90464325	-55.42596455	-2.930308455
P3	-46.22850369	-70.00993339	41.84952621
Pz	-4.471276477	-78.95096088	42.96421713
P4	38.0193371	-75.06450543	38.65733617
P8	58.94165388	-59.25391904	-5.065461563
PO3	-39.34263819	-78.33511011	5.095348633
PO4	25.24630183	-82.47590954	5.815034882000001
O1	-26.19613493	-76.58649089	-27.98904914
O2	20.9686665	-80.01826967	-28.56229729
AF7	-46.34689037	70.11322993	31.22788271
AF8	49.00289443	66.85639548	31.437740899999998
F5	-51.83746429	50.84480515	51.89553823
F1	-18.09143581	46.29943253	78.19249978
F2	27.4872315	38.40589088	76.58960149
F6	56.20111695	39.04636481	52.90935269
FT7	-72.43409218	25.22007842	19.02528702
FC3	-49.10662893	16.17389907	71.71048821
FCz	2.271190796	7.3788979260000005	90.79502242
FC4	53.55355583	6.049024265	71.00422789
FT8	73.7833167	15.53144803	19.26617515
C5	-74.42087416	-9.619248437000001	44.45616651
C1	-27.794466200000002	-21.24805941	85.64643322
C2	29.968337199999997	-26.89235943	83.38802782
C6	73.76442597	-17.44942162	44.79218318
TP7	-74.31115842	-29.87786962	3.6198372930000002
CP3	-55.36155637	-47.82482919	60.24120962
CPz	-4.5706262760000005	-59.71183058	73.62692728
CP4	51.06673694	-53.20491987	58.00828212
TP8	72.91390444	-37.97576608	6.356067825
P5	-59.92670478	-60.15984473	18.69816093
P1	-29.09037851	-77.66768143	40.68532167
P2	19.38937859	-79.08761972	40.51169284
P6	51.07007607	-70.19102619	22.50808444
PO7	-47.85363676	-67.98905079999999	-12.74636155
POz	-5.8210372	-83.87655724	6.563891142999999
PO8	41.73177503	-71.77170215	-14.09738076
Oz	-2.2318110559999997	-79.62561312	-30.30558149
P9	-57.34968092	-42.80574817	-43.07840054
P10	54.02408211	-50.2816391	-43.39012663
TP9	-69.77197387	-22.72510015	-34.70362429
