onset	duration	trial_type	response_time	stim_file
6.0243	3.0006	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
12.043	3.0005	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
15.052	3.0008	animal1r3ext_st	N/A	animal1r3ext_st.mat
18.062	3.0007	animal1r2ext_st	N/A	animal1r2ext_st.mat
24.081	3.0005.1	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
27.09	3.0007.1	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
30.099	3.0007.2	animal1r1ext_st	N/A	animal1r1ext_st.mat
36.118	3.0005.2	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
42.137	3.0005.3	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
45.146	3.0007.3	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
48.156	3.0008.1	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
51.165	3.0007.4	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
54.175	3.0007.5	face3r1ext_st	N/A	face3r1ext_st.mat
57.184	3.0008.2	animal1r5ext_st	N/A	animal1r5ext_st.mat
60.193	3.0007.6	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
63.203	3.0007.7	animal5r4ext_st	N/A	animal5r4ext_st.mat
66.212	3.0007.8	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
69.222	3.0007.9	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
75.241	3.0005.4	animal2r5ext_st	N/A	animal2r5ext_st.mat
78.25	3.0007.10	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
81.259	3.0007.11	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
84.269	3.0007.12	animal1r4ext_st	N/A	animal1r4ext_st.mat
90.288	3.0006.1	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
93.297	3.0007.13	face3r3ext_st	N/A	face3r3ext_st.mat
96.306	3.0007.14	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
99.316	3.0008.3	animal4r4ext_st	N/A	animal4r4ext_st.mat
102.33	3.003	animal4r1ext_st	N/A	animal4r1ext_st.mat
105.33	3.0007.15	animal4r3ext_st	N/A	animal4r3ext_st.mat
108.34	3.0008.4	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
114.36	3.0006.2	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
120.38	3.0007.16	animal3r3ext_st	N/A	animal3r3ext_st.mat
123.39	3.0007.17	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
126.4	3.0007.18	face4r4ext_st	N/A	face4r4ext_st.mat
132.42	3.0006.3	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
138.44	3.0006.4	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
141.45	3.0007.19	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
144.46	3.0007.20	face1r3ext_st	N/A	face1r3ext_st.mat
150.48	3.0005.5	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
156.49	3.0005.6	animal3r1ext_st	N/A	animal3r1ext_st.mat
162.51	3.0006.5	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
165.52	3.0007.21	animal2r3ext_st	N/A	animal2r3ext_st.mat
168.53	3.0006.6	face1r2ext_st	N/A	face1r2ext_st.mat
