onset	duration	trial_type	response_time	stim_file
6.014	3.0004	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
9.0203	3.0006	face4r3ext_st	N/A	face4r3ext_st.mat
12.027	3.0005	animal5r4ext_st	N/A	animal5r4ext_st.mat
15.033	3.0005.1	animal4r5ext_st	N/A	animal4r5ext_st.mat
21.046	3.0003	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
24.053	3.0005.2	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
27.059	3.0005.3	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
33.072	3.0003.1	animal4r1ext_st	N/A	animal4r1ext_st.mat
36.079	3.0005.4	face2r4ext_st	N/A	face2r4ext_st.mat
42.092	3.0003.2	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
45.098	3.0005.5	face4r4ext_st	N/A	face4r4ext_st.mat
51.111	3.0004.1	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
54.118	3.0005.6	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
57.124	3.0005.7	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
60.131	3.0005.8	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
63.137	3.0005.9	animal4r3ext_st	N/A	animal4r3ext_st.mat
66.144	3.0005.10	face4r5ext_st	N/A	face4r5ext_st.mat
69.15	3.0005.11	face1r5ext_st	N/A	face1r5ext_st.mat
72.157	3.0006.1	animal3r1ext_st	N/A	animal3r1ext_st.mat
75.163	3.0006.2	face3r3ext_st	N/A	face3r3ext_st.mat
78.17	3.0005.12	face1r2ext_st	N/A	face1r2ext_st.mat
81.176	3.0005.13	face1r3ext_st	N/A	face1r3ext_st.mat
84.183	3.0005.14	animal2r3ext_st	N/A	animal2r3ext_st.mat
90.196	3.0003.3	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
93.202	3.0004.2	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
96.209	3.0005.15	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
102.22	3.0006.3	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
108.23	3.0004.3	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
111.24	3.0005.16	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
117.25	3.0003.4	face1r1ext_st	N/A	face1r1ext_st.mat
120.26	3.0005.17	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
126.27	3.0003.5	animal3r4ext_st	N/A	animal3r4ext_st.mat
129.28	3.0004.4	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
135.29	3.0003.6	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
138.3	3.0005.18	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
141.31	3.0004.5	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
144.31	3.0006.4	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
147.32	3.0005.19	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
150.33	3.0005.20	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
153.33	3.0005.21	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
156.34	3.0005.22	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
159.34	3.0005.23	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
165.36	3.0004.6	face3r2ext_st	N/A	face3r2ext_st.mat
168.36	3.0005.24	animal2r4ext_st	N/A	animal2r4ext_st.mat
171.37	3.0005.25	face2r1ext_st	N/A	face2r1ext_st.mat
174.38	3.0004.7	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
177.38	3.0006.5	animal1r1ext_st	N/A	animal1r1ext_st.mat
180.39	3.0005.26	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
183.4	3.0005.27	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
186.4	3.0005.28	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
189.41	3.0005.29	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
192.42	3.0004.8	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
195.42	3.0005.30	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
198.43	3.0005.31	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
204.44	3.0003.7	animal2r2ext_st	N/A	animal2r2ext_st.mat
207.45	3.0005.32	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
210.46	3.0005.33	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
216.47	3.0003.8	face2r3ext_st	N/A	face2r3ext_st.mat
