onset	duration	trial_type	response_time	stim_file
6.0063	3.0004	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
12.019	3.0004.1	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
18.032	3.0004.2	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
21.039	3.0005	face4r5ext_st	N/A	face4r5ext_st.mat
27.052	3.0004.3	animal5r2ext_st	N/A	animal5r2ext_st.mat
30.058	3.0005.1	animal4r2ext_st	N/A	animal4r2ext_st.mat
33.064	3.0005.2	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
39.078	3.0003	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
42.084	3.0006	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
45.09	3.0006.1	face1r2ext_st	N/A	face1r2ext_st.mat
48.097	3.0006.2	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
54.11	3.0004.4	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
57.116	3.0006.3	animal1r2ext_st	N/A	animal1r2ext_st.mat
60.123	3.0005.3	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
63.129	3.0005.4	face4r4ext_st	N/A	face4r4ext_st.mat
66.136	3.0005.5	animal2r2ext_st	N/A	animal2r2ext_st.mat
69.142	3.0005.6	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
75.155	3.0004.5	face4r1ext_st	N/A	face4r1ext_st.mat
81.168	3.0004.6	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
84.175	3.0005.7	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
87.181	3.0005.8	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
90.187	3.0005.9	animal3r2ext_st	N/A	animal3r2ext_st.mat
96.201	3.0004.7	animal2r1ext_st	N/A	animal2r1ext_st.mat
99.207	3.0006.4	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
105.22	3.0004.8	animal4r5ext_st	N/A	animal4r5ext_st.mat
108.23	3.0005.10	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
114.24	3.0004.9	animal1r3ext_st	N/A	animal1r3ext_st.mat
