onset	duration	trial_type	response_time	stim_file
6.0192	3.0004	face3r3ext_st	N/A	face3r3ext_st.mat
12.033	2.9997	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
15.039	3.0005	animal4r3ext_st	N/A	animal4r3ext_st.mat
18.045	3.0005.1	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
21.051	3.0005.2	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
24.058	3.0005.3	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
30.071	3.0003	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
33.077	3.0005.4	face1r5ext_st	N/A	face1r5ext_st.mat
36.084	3.0005.5	animal4r5ext_st	N/A	animal4r5ext_st.mat
39.09	3.0006	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
42.097	3.0005.6	animal2r2ext_st	N/A	animal2r2ext_st.mat
45.103	3.0005.7	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
51.116	3	face4r2ext_st	N/A	face4r2ext_st.mat
54.123	3.0004.1	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
57.129	3.0005.8	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
60.136	3.0006.1	face1r2ext_st	N/A	face1r2ext_st.mat
63.142	3.0005.9	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
66.149	3.0005.10	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
72.162	3.0003.1	animal4r2ext_st	N/A	animal4r2ext_st.mat
75.168	3.0005.11	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
78.175	3.0005.12	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
81.181	3.0006.2	animal2r1ext_st	N/A	animal2r1ext_st.mat
84.188	3.0005.13	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
87.194	3.0004.2	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
90.2	3.0005.14	face2r1ext_st	N/A	face2r1ext_st.mat
93.207	3.0005.15	animal3r2ext_st	N/A	animal3r2ext_st.mat
96.213	3.0005.16	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
102.23	3.0003.2	face4r4ext_st	N/A	face4r4ext_st.mat
108.24	3.0003.3	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
111.25	3.0004.3	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
114.25	3.0005.17	animal3r3ext_st	N/A	animal3r3ext_st.mat
117.26	3.0005.18	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
120.27	3.0005.19	face3r1ext_st	N/A	face3r1ext_st.mat
123.27	3.0005.20	animal5r3ext_st	N/A	animal5r3ext_st.mat
126.28	3.0005.21	face4r5ext_st	N/A	face4r5ext_st.mat
129.28	3.0006.3	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
132.29	3.0006.4	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
135.3	3.0005.22	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
141.31	3.0004.4	animal5r5ext_st	N/A	animal5r5ext_st.mat
144.32	3.0005.23	face3r5ext_st	N/A	face3r5ext_st.mat
147.32	3.0005.24	animal3r5ext_st	N/A	animal3r5ext_st.mat
150.33	3.0005.25	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
153.34	3.0005.26	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
156.34	3.0005.27	animal4r1ext_st	N/A	animal4r1ext_st.mat
159.35	3.0005.28	animal1r5ext_st	N/A	animal1r5ext_st.mat
162.36	3.0005.29	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
