onset	duration	trial_type	response_time	stim_file
6.0218	3.0004	animal5r4ext_st	N/A	animal5r4ext_st.mat
9.0281	3.0005	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
12.035	3.0005.1	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
15.041	3.0005.2	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
21.054	3.0004.1	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
24.06	3.0005.3	animal1r1ext_st	N/A	animal1r1ext_st.mat
27.067	3.0005.4	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
30.073	3.0005.5	face1r4ext_st	N/A	face1r4ext_st.mat
33.08	3.0004.2	animal3r1ext_st	N/A	animal3r1ext_st.mat
36.086	3.0005.6	face4r3ext_st	N/A	face4r3ext_st.mat
39.093	3.0005.7	face3r2ext_st	N/A	face3r2ext_st.mat
42.099	3.0005.8	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
45.106	3.0005.9	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
48.112	3.0006	animal2r1ext_st	N/A	animal2r1ext_st.mat
51.119	3.0005.10	face3r4ext_st	N/A	face3r4ext_st.mat
54.125	3.0005.11	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
57.132	3.0005.12	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
60.138	3.0005.13	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
63.145	3.0004.3	animal2r3ext_st	N/A	animal2r3ext_st.mat
66.151	3.0005.14	animal5r5ext_st	N/A	animal5r5ext_st.mat
69.158	3.0006.1	animal1r2ext_st	N/A	animal1r2ext_st.mat
75.171	3.0004.4	animal3r3ext_st	N/A	animal3r3ext_st.mat
81.184	3.0004.5	animal3r5ext_st	N/A	animal3r5ext_st.mat
87.197	3.0004.6	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
90.203	3.0005.15	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
96.216	3.0003	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
99.222	3.0005.16	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
102.23	3.0004.7	face2r1ext_st	N/A	face2r1ext_st.mat
105.24	3.0005.17	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
108.24	3.0005.18	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
111.25	3.0005.19	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
117.26	3.0003.1	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
120.27	3.0005.20	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
123.27	3.0005.21	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
126.28	3.0005.22	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
129.29	3.0005.23	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
132.29	3.0005.24	animal4r4ext_st	N/A	animal4r4ext_st.mat
135.3	3.0005.25	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
141.31	3.0003.2	face3r3ext_st	N/A	face3r3ext_st.mat
147.33	3.0004.8	face5r4ext_st	N/A	face5r4ext_st.mat
150.33	3.0005.26	face2r2ext_st	N/A	face2r2ext_st.mat
153.34	3.0005.27	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
159.35	3.0003.3	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
162.36	3.0006.2	face2r3ext_st	N/A	face2r3ext_st.mat
165.36	3.0004.9	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
168.37	3.0005.28	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
171.38	3.0005.29	animal1r4ext_st	N/A	animal1r4ext_st.mat
174.38	3.0005.30	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
180.4	3.0004.10	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
186.41	3.0004.11	animal1r5ext_st	N/A	animal1r5ext_st.mat
189.42	3.0005.31	animal2r5ext_st	N/A	animal2r5ext_st.mat
192.42	3.0004.12	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
195.43	3.0004.13	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
