onset	duration	trial_type	response_time	stim_file
6.0197	3.0003	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
9.026	3.0005	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
15.039	3.0004	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
18.045	3.0005.1	face2r1ext_st	N/A	face2r1ext_st.mat
21.052	3.0005.2	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
27.065	3.0004.1	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
30.071	3.0005.3	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
33.078	3.0006	animal3r1ext_st	N/A	animal3r1ext_st.mat
36.084	3.0005.4	face4r4ext_st	N/A	face4r4ext_st.mat
39.091	3.0005.5	animal1r3ext_st	N/A	animal1r3ext_st.mat
42.097	3.0005.6	face3r4ext_st	N/A	face3r4ext_st.mat
45.104	3.0005.7	animal3r2ext_st	N/A	animal3r2ext_st.mat
48.11	3.0005.8	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
51.117	3.0005.9	face1r3ext_st	N/A	face1r3ext_st.mat
54.123	3.0005.10	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
60.136	3.0004.2	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
63.143	3.0005.11	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
66.149	3.0005.12	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
69.156	3.0005.13	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
72.162	3.0005.14	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
75.168	3.0005.15	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
78.175	3.0005.16	face3r2ext_st	N/A	face3r2ext_st.mat
81.181	3.0005.17	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
84.188	3.0005.18	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
87.194	3.0005.19	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
90.201	3.0005.20	face1r5ext_st	N/A	face1r5ext_st.mat
93.207	3.0005.21	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
96.214	3.0005.22	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
99.22	3.0005.23	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
102.23	3.0005.24	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
105.23	3.0006.1	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
108.24	3.0005.25	animal4r3ext_st	N/A	animal4r3ext_st.mat
111.25	3.0005.26	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
114.25	3.0005.27	face4r3ext_st	N/A	face4r3ext_st.mat
117.26	3.0005.28	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
123.27	3.0003.1	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
126.28	3.0005.29	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
129.29	3.0005.30	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
135.3	3.0005.31	face5r2ext_st	N/A	face5r2ext_st.mat
138.3	3.0005.32	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
141.31	3.0005.33	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
144.32	3.0005.34	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
147.32	3.0005.35	animal1r5ext_st	N/A	animal1r5ext_st.mat
150.33	3.0005.36	animal1r2ext_st	N/A	animal1r2ext_st.mat
153.34	3.0005.37	animal2r2ext_st	N/A	animal2r2ext_st.mat
159.35	3.0004.3	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
162.36	3.0005.38	face3r5ext_st	N/A	face3r5ext_st.mat
165.36	3.0005.39	face2r2ext_st	N/A	face2r2ext_st.mat
168.37	3.0005.40	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
174.38	3.0003.2	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
177.39	3.0005.41	face3r1ext_st	N/A	face3r1ext_st.mat
180.4	3.0006.2	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
183.4	3.0005.42	face4r1ext_st	N/A	face4r1ext_st.mat
186.41	3.0005.43	animal5r3ext_st	N/A	animal5r3ext_st.mat
192.42	3.0003.3	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
195.43	3.0005.44	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
198.43	3.0006.3	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
201.44	3.0005.45	face4r5ext_st	N/A	face4r5ext_st.mat
204.45	3.0005.46	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
207.45	3.0005.47	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
213.47	3.0004.4	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
219.48	3.0004.5	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
222.49	3.0005.48	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
228.5	3.0003.4	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
231.51	3.0005.49	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
237.52	3.0003.5	animal5r2ext_st	N/A	animal5r2ext_st.mat
240.52	3.0005.50	animal2r5ext_st	N/A	animal2r5ext_st.mat
246.54	3.0004.6	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
249.54	3.0005.51	animal4r2ext_st	N/A	animal4r2ext_st.mat
255.56	3.0004.7	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
261.57	3.0003.6	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
267.58	3.0003.7	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
270.59	3.0005.52	animal4r4ext_st	N/A	animal4r4ext_st.mat
276.6	3.0003.8	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
279.61	3.0005.53	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
282.62	3.0005.54	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
285.62	3.0004.8	face1r1ext_st	N/A	face1r1ext_st.mat
288.63	3.0006.4	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
