name	x	y	z
AFz	11.65536187	66.4819822	76.01259218
Fp1	-22.38981343	90.65479432	46.22217308
Fp2	35.34243444	86.54328503	43.31207517
AF3	-23.66484556	66.49639362	68.78831945
AF4	39.14939784	65.77593462	62.05500351
F7	-61.26187187	48.45994834	38.15945394
F3	-29.19672047	38.28471553	82.87683984
Fz	8.748603633	34.01988505	91.41033883
F4	49.46954852	36.87119297	71.26729301
F8	69.36747499	47.18154273	28.06027396
FC5	-62.90143842	16.98840432	58.48036443
FC1	-16.37168158	0.20363995199999999	93.50530391
FC2	34.48190234	0.842822968	88.27275003
FC6	74.8810132	14.67618695	45.14858509
T7	-77.73590497	-1.19356506	24.12209322
C3	-50.75689439	-21.79382467	75.22629827
Cz	10.81007744	-36.95424199	92.28377075
C4	64.96283783	-24.89908329	67.14455282
T8	83.02961424	-5.496720158	6.167362558
CP5	-70.45763915	-42.68211264	38.8153673
CP1	-22.9859267	-63.01075807	71.95990129
CP2	36.07502427	-65.34155917	65.83426783
CP6	73.65530046	-45.64956311	21.13834255
P7	-64.34219369	-53.00093187	-2.079960545
P3	-39.51078846	-74.10812702	41.46783234
Pz	1.394135093	-83.4075487	43.55284568
P4	48.25374364	-76.51576685	33.18589096
P8	62.76448355	-59.78940813	-12.53982016
PO3	-37.61538617	-83.43063483	2.6476339280000003
PO4	37.10304919	-87.57474226	-0.651632027
O1	-30.93869368	-88.97112219	-20.90694633
O2	21.92777052	-88.06978612	-29.1852892
AF7	-40.82327584	76.24898853	43.34033853
AF8	52.62753132	73.8073378	34.12071804
F5	-48.99504499	42.53643767	61.88281243
F1	-12.05880883	29.53273775	91.1577356
F2	36.60507757	32.07788214	83.32092613
F6	62.74154455	41.60261851	54.78754879
FT7	-71.2740155	28.56938352	32.95223826
FC3	-40.76588722	9.95874559	83.19829957
FCz	6.18481719	0.32852812	97.83679794
FC4	60.34923048	4.633388385	71.0683532
FT8	79.19003342	21.44738331	17.43188403
C5	-71.11654676	-11.314731	55.447284100000005
C1	-20.08364543	-27.44884441	92.9880656
C2	38.98365284	-33.57728253	85.46901434
C6	79.63055466	-12.64568277	39.29657923
TP7	-75.67732887	-31.08967279	14.72334795
CP3	-52.59408715	-52.59847775	65.22451873
CPz	6.068570317000001	-66.97648085	74.17944941
CP4	62.06893192	-53.96965228	56.21612182
TP8	72.01040969	-39.3023605	-4.521781111
P5	-58.97741944	-64.85915602	26.89268208
P1	-25.34323999	-81.44455834	42.91959637
P2	29.98064591	-83.10220048	40.046061200000004
P6	58.80320659	-69.55900407	12.49088423
PO7	-49.78463643	-71.37934951	-10.89292648
POz	-1.013076887	-93.12588371	8.666956477000001
PO8	42.87792325	-80.13151984	-20.08025417
Oz	-4.393154303	-86.01403062	-29.67627779
P9	-61.1268601	-38.071535	-37.95515709
P10	49.40565221	-49.61473759	-48.7440128
TP9	-71.7755265	-17.68374478	-29.15994011
