filename	acq_time	operator	randstr
anat/sub-05_ses-mri_run-1_T1w.nii.gz	2018-09-12T11:57:28	n/a	b98aa2a0
func/sub-05_ses-mri_task-categorySelectivity_run-1_bold.nii.gz	2018-09-12T12:02:45	n/a	3017a266
func/sub-05_ses-mri_task-categorySelectivity_run-2_bold.nii.gz	2018-09-12T12:11:35	n/a	a5906417
func/sub-05_ses-mri_task-categorySelectivity_run-3_bold.nii.gz	2018-09-12T12:20:28	n/a	f2b8194f
func/sub-05_ses-mri_task-categorySelectivity_run-4_bold.nii.gz	2018-09-12T12:31:25	n/a	de10ee53
func/sub-05_ses-mri_task-categorySelectivity_run-5_bold.nii.gz	2018-09-12T12:38:15	n/a	f926b0f9
func/sub-05_ses-mri_task-categorySelectivity_run-6_bold.nii.gz	2018-09-12T12:48:08	n/a	639641ba
func/sub-05_ses-mri_task-categorySelectivity_run-7_bold.nii.gz	2018-09-12T12:57:05	n/a	fede687b
func/sub-05_ses-mri_task-categorySelectivity_run-8_bold.nii.gz	2018-09-12T13:06:35	n/a	b18785fe
