filename	acq_time	operator	randstr
anat/sub-14_ses-mri_run-1_T1w.nii.gz	2018-12-26T10:38:54	n/a	352add04
func/sub-14_ses-mri_task-categorySelectivity_run-1_bold.nii.gz	2018-12-26T10:41:57	n/a	b09972b9
func/sub-14_ses-mri_task-categorySelectivity_run-2_bold.nii.gz	2018-12-26T10:50:47	n/a	d3680255
func/sub-14_ses-mri_task-categorySelectivity_run-3_bold.nii.gz	2018-12-26T10:59:54	n/a	bfd655c1
func/sub-14_ses-mri_task-categorySelectivity_run-4_bold.nii.gz	2018-12-26T11:10:37	n/a	1527edcb
func/sub-14_ses-mri_task-categorySelectivity_run-5_bold.nii.gz	2018-12-26T11:18:07	n/a	6d368977
func/sub-14_ses-mri_task-categorySelectivity_run-6_bold.nii.gz	2018-12-26T11:27:34	n/a	0718893c
func/sub-14_ses-mri_task-categorySelectivity_run-7_bold.nii.gz	2018-12-26T11:38:37	n/a	c87c36c7
func/sub-14_ses-mri_task-categorySelectivity_run-8_bold.nii.gz	2018-12-26T11:48:47	n/a	7dcfc626
