onset	duration	trial_type	response_time	stim_file
6.0225	3.0004	face3r5ext_st	N/A	face3r5ext_st.mat
9.0289	3.0005	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
12.035	3.0005.1	face5r5ext_st	N/A	face5r5ext_st.mat
15.042	3.0004.1	animal2r3ext_st	N/A	animal2r3ext_st.mat
18.049	3.0005.2	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
21.055	3.0006	face5r3ext_st	N/A	face5r3ext_st.mat
27.068	3.0004.2	animal5r2ext_st	N/A	animal5r2ext_st.mat
30.075	3.0006.1	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
33.081	3.0005.3	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
36.088	3.0005.4	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
39.095	3.0005.5	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
42.101	3.0005.6	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
45.108	3.0005.7	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
48.114	3.0004.3	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
51.121	3.0005.8	animal1r2ext_st	N/A	animal1r2ext_st.mat
54.127	3.0006.2	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
60.14	3.0004.4	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
66.154	3.0004.5	animal2r4ext_st	N/A	animal2r4ext_st.mat
69.16	3.0005.9	animal5r1ext_st	N/A	animal5r1ext_st.mat
75.173	3.0004.6	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
78.18	3.0006.3	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
84.193	3.0003	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
90.206	3.0004.7	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
93.212	3.0005.10	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
96.219	3.0005.11	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
99.226	3.0005.12	animal4r4ext_st	N/A	animal4r4ext_st.mat
102.23	3.0005.13	animal4r2ext_st	N/A	animal4r2ext_st.mat
105.24	3.0005.14	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
108.25	3.0006.4	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
111.25	3.0006.5	face3r2ext_st	N/A	face3r2ext_st.mat
114.26	3.0004.8	face3r3ext_st	N/A	face3r3ext_st.mat
117.26	3.0005.15	animal1r1ext_st	N/A	animal1r1ext_st.mat
123.28	3.0004.9	face4r4ext_st	N/A	face4r4ext_st.mat
126.28	3.0005.16	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
132.3	3.0003.1	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
135.3	3.0005.17	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
138.31	3.0005.18	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
141.32	3.0005.19	animal2r5ext_st	N/A	animal2r5ext_st.mat
144.32	3.0005.20	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
147.33	3.0005.21	animal3r3ext_st	N/A	animal3r3ext_st.mat
150.34	3.0005.22	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
