onset	duration	trial_type	response_time	stim_file
6.0236	3.0004	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
9.0301	3.0004.1	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
12.037	3.0005	animal4r4ext_st	N/A	animal4r4ext_st.mat
15.043	3.0005.1	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
18.05	3.0005.2	animal5r4ext_st	N/A	animal5r4ext_st.mat
24.063	3.0004.2	face5r5ext_st	N/A	face5r5ext_st.mat
27.069	3.0005.3	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
30.076	3.0005.4	animal3r1ext_st	N/A	animal3r1ext_st.mat
33.082	3.0005.5	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
39.096	3.0004.3	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
42.102	3.0004.4	face2r1ext_st	N/A	face2r1ext_st.mat
45.109	3.0004.5	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
51.122	3.0004.6	animal2r5ext_st	N/A	animal2r5ext_st.mat
54.128	3.0004.7	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
57.135	3.0004.8	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
60.141	3.0005.6	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
63.148	3.0006	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
66.155	3.0005.7	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
69.161	3.0005.8	animal1r5ext_st	N/A	animal1r5ext_st.mat
72.168	3.0005.9	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
75.174	3.0006.1	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
78.181	3.0005.10	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
81.187	3.0005.11	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
87.201	3.0004.9	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
90.207	3.0005.12	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
96.22	3.0004.10	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
102.23	3.0004.11	face3r3ext_st	N/A	face3r3ext_st.mat
105.24	3.0005.13	animal2r3ext_st	N/A	animal2r3ext_st.mat
111.25	3.0004.12	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
114.26	3.0005.14	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
120.27	3.0004.13	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
123.28	3.0004.14	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
126.29	3.0004.15	animal5r3ext_st	N/A	animal5r3ext_st.mat
132.3	3.0003	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
135.31	3.0005.15	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
141.32	3.0004.16	face4r5ext_st	N/A	face4r5ext_st.mat
144.33	3.0005.16	animal5r1ext_st	N/A	animal5r1ext_st.mat
150.34	3.0004.17	face1r2ext_st	N/A	face1r2ext_st.mat
153.34	3.0006.2	face4r1ext_st	N/A	face4r1ext_st.mat
156.35	3.0005.17	face3r5ext_st	N/A	face3r5ext_st.mat
159.36	3.0005.18	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
162.36	3.0005.19	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
168.38	3.0004.18	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
174.39	3.0004.19	face5r4ext_st	N/A	face5r4ext_st.mat
177.4	3.0004.20	animal1r3ext_st	N/A	animal1r3ext_st.mat
180.4	3.0005.20	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
183.41	3.0004.21	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
186.42	3.0006.3	animal4r3ext_st	N/A	animal4r3ext_st.mat
189.42	3.0005.21	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
192.43	3.0005.22	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
195.44	3.0005.23	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
201.45	3.0003.1	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
207.46	3.0004.22	face2r5ext_st	N/A	face2r5ext_st.mat
210.47	3.0005.24	animal5r2ext_st	N/A	animal5r2ext_st.mat
216.48	3.0005.25	animal4r2ext_st	N/A	animal4r2ext_st.mat
222.5	3.0004.23	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
225.5	3.0005.26	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
228.51	3.0005.27	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
231.52	3.0005.28	animal1r2ext_st	N/A	animal1r2ext_st.mat
234.52	3.0005.29	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
237.53	3.0004.24	face5r3ext_st	N/A	face5r3ext_st.mat
240.53	3.0006.4	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
243.54	3.0005.30	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
246.55	3.0005.31	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
252.56	3.0004.25	face2r4ext_st	N/A	face2r4ext_st.mat
255.57	3.0005.32	animal4r5ext_st	N/A	animal4r5ext_st.mat
258.57	3.0006.5	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
261.58	3.0005.33	animal2r2ext_st	N/A	animal2r2ext_st.mat
267.59	3.0007	animal2r1ext_st	N/A	animal2r1ext_st.mat
270.6	3.0005.34	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
273.61	3.0004.26	face5r1ext_st	N/A	face5r1ext_st.mat
276.61	3.0006.6	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
282.63	3.0003.2	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
285.63	3.0006.7	face1r3ext_st	N/A	face1r3ext_st.mat
288.64	3.0005.35	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
291.65	3.0005.36	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
294.65	3.0005.37	face1r5ext_st	N/A	face1r5ext_st.mat
297.66	3.0005.38	animal2r4ext_st	N/A	animal2r4ext_st.mat
303.67	3.0003.3	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
306.68	3.0005.39	face3r1ext_st	N/A	face3r1ext_st.mat
309.69	3.0005.40	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
312.69	3.0005.41	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
318.71	3.0003.4	face5r2ext_st	N/A	face5r2ext_st.mat
321.71	3.0005.42	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
324.72	3.0005.43	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
327.72	3.0006.8	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
330.73	3.0004.27	animal4r1ext_st	N/A	animal4r1ext_st.mat
333.74	3.0006.9	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
336.74	3.0005.44	face2r2ext_st	N/A	face2r2ext_st.mat
339.75	3.0005.45	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
342.76	3.0005.46	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
348.77	3.0005.47	animal1r1ext_st	N/A	animal1r1ext_st.mat
351.78	3.0006.10	animal1r4ext_st	N/A	animal1r4ext_st.mat
354.78	3.0005.48	animal5r5ext_st	N/A	animal5r5ext_st.mat
357.79	3.0005.49	face1r1ext_st	N/A	face1r1ext_st.mat
360.8	3.0005.50	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
363.8	3.0006.11	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
369.82	3.0004.28	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
375.83	3.0004.29	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
378.84	3.0005.51	animal3r5ext_st	N/A	animal3r5ext_st.mat
384.85	3.0004.30	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
387.86	3.0005.52	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
390.86	3.0004.31	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
393.87	3.0005.53	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
396.88	3.0005.54	animal3r3ext_st	N/A	animal3r3ext_st.mat
399.88	3.0004.32	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
402.89	3.0004.33	face1r4ext_st	N/A	face1r4ext_st.mat
408.9	3.0004.34	face3r4ext_st	N/A	face3r4ext_st.mat
411.91	3.0005.55	face4r2ext_st	N/A	face4r2ext_st.mat
417.92	3.0003.5	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
420.93	3.0005.56	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
423.93	3.0005.57	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
426.94	3.0004.35	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
429.95	3.0006.12	face2r3ext_st	N/A	face2r3ext_st.mat
432.95	3.0005.58	face4r3ext_st	N/A	face4r3ext_st.mat
438.97	3.0004.36	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
441.97	3.0005.59	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
444.98	3.0006.13	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
447.99	3.0005.60	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
450.99	3.0005.61	face4r4ext_st	N/A	face4r4ext_st.mat
454	3.0005.62	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
457.01	3.0005.63	face3r2ext_st	N/A	face3r2ext_st.mat
460.01	3.0006.14	animal3r4ext_st	N/A	animal3r4ext_st.mat
463.02	3.0005.64	animal3r2ext_st	N/A	animal3r2ext_st.mat
469.03	3.0004.37	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
