onset	duration	trial_type	response_time	stim_file
6.015	3.0004	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
12.028	3.0003	animal4r2ext_st	N/A	animal4r2ext_st.mat
18.041	3.0003.1	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
24.054	3.0003.2	animal4r4ext_st	N/A	animal4r4ext_st.mat
30.068	3.0003.3	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
33.074	3.0005	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
36.08	3.0005.1	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
39.087	3.0005.2	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
42.094	3.0005.3	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
48.107	3.0004.1	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
51.113	3.0005.4	face5r2ext_st	N/A	face5r2ext_st.mat
54.12	3.0005.5	face1r2ext_st	N/A	face1r2ext_st.mat
57.126	3.0005.6	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
60.133	3.0005.7	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
63.139	3.0005.8	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
66.146	3.0005.9	animal3r4ext_st	N/A	animal3r4ext_st.mat
72.159	3.0003.4	animal5r5ext_st	N/A	animal5r5ext_st.mat
75.166	3.0005.10	face4r5ext_st	N/A	face4r5ext_st.mat
78.172	3.0005.11	animal4r1ext_st	N/A	animal4r1ext_st.mat
84.185	3.0004.2	face4r2ext_st	N/A	face4r2ext_st.mat
87.192	3.0005.12	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
90.198	3.0005.13	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
93.205	3.0005.14	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
96.212	3.0005.15	animal4r3ext_st	N/A	animal4r3ext_st.mat
99.218	3.0006	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
105.23	3.0004.3	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
108.24	3.0005.16	animal5r2ext_st	N/A	animal5r2ext_st.mat
111.24	3.0005.17	animal5r4ext_st	N/A	animal5r4ext_st.mat
114.25	3.0005.18	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
117.26	3.0006.1	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
120.26	3.0005.19	face3r5ext_st	N/A	face3r5ext_st.mat
123.27	3.0005.20	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
126.28	3.0005.21	animal1r3ext_st	N/A	animal1r3ext_st.mat
129.28	3.0004.4	face5r4ext_st	N/A	face5r4ext_st.mat
132.29	3.0005.22	face4r1ext_st	N/A	face4r1ext_st.mat
135.3	3.0006.2	animal3r5ext_st	N/A	animal3r5ext_st.mat
138.3	3.0005.23	animal1r5ext_st	N/A	animal1r5ext_st.mat
141.31	3.0005.24	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
144.32	3.0005.25	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
150.33	3.0003.5	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
153.34	3.0026	face3r2ext_st	N/A	face3r2ext_st.mat
159.35	3.0003.6	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
162.36	3.0005.26	face3r4ext_st	N/A	face3r4ext_st.mat
168.37	3.0003.7	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
171.38	3.0005.27	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
174.38	3.0005.28	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
180.4	3.0003.8	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
186.41	3.0004.5	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
189.41	3.0005.29	animal3r2ext_st	N/A	animal3r2ext_st.mat
192.42	3.0005.30	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
195.43	3.0005.31	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
198.43	3.0005.32	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
201.44	3.0005.33	animal2r3ext_st	N/A	animal2r3ext_st.mat
204.45	3.0006.3	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
207.45	3.0004.6	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
210.46	3.0005.34	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
213.47	3.0005.35	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
216.47	3.0005.36	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
219.48	3.0005.37	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
222.49	3.0005.38	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
225.49	3.0005.39	animal2r5ext_st	N/A	animal2r5ext_st.mat
228.5	3.0006.4	face1r4ext_st	N/A	face1r4ext_st.mat
231.51	3.0005.40	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
234.51	3.0005.41	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
237.52	3.0005.42	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
240.53	3.0006.5	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
243.53	3.0004.7	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
249.56	3.0004.8	face5r1ext_st	N/A	face5r1ext_st.mat
252.57	3.0005.43	face2r5ext_st	N/A	face2r5ext_st.mat
255.58	3.0005.44	animal1r2ext_st	N/A	animal1r2ext_st.mat
258.58	3.0005.45	face2r2ext_st	N/A	face2r2ext_st.mat
264.6	3.0004.9	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
267.6	3.0005.46	face4r4ext_st	N/A	face4r4ext_st.mat
270.61	3.0005.47	face2r4ext_st	N/A	face2r4ext_st.mat
276.62	3.0004.10	face2r1ext_st	N/A	face2r1ext_st.mat
279.63	3.0005.48	face3r1ext_st	N/A	face3r1ext_st.mat
282.63	3.0005.49	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
285.64	3.0006.6	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
288.65	3.0005.50	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
291.65	3.0005.51	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
294.66	3.0005.52	face4r3ext_st	N/A	face4r3ext_st.mat
300.67	3.0004.11	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
303.68	3.0005.53	animal2r2ext_st	N/A	animal2r2ext_st.mat
309.69	3.0003.9	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
312.7	3.0005.54	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
315.71	3.0005.55	animal5r1ext_st	N/A	animal5r1ext_st.mat
318.71	3.0005.56	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
321.72	3.0005.57	face5r5ext_st	N/A	face5r5ext_st.mat
324.73	3.0006.7	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
327.73	3.0004.12	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
333.75	3.0003.10	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
339.76	3.0004.13	face5r3ext_st	N/A	face5r3ext_st.mat
342.77	3.0005.58	face1r5ext_st	N/A	face1r5ext_st.mat
345.77	3.0005.59	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
348.78	3.0005.60	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
351.79	3.0004.14	face2r3ext_st	N/A	face2r3ext_st.mat
354.79	3.0005.61	face1r1ext_st	N/A	face1r1ext_st.mat
357.8	3.0005.62	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
360.81	3.0005.63	animal2r1ext_st	N/A	animal2r1ext_st.mat
363.81	3.0006.8	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
366.82	3.0006.9	animal5r3ext_st	N/A	animal5r3ext_st.mat
372.83	3.0004.15	animal2r4ext_st	N/A	animal2r4ext_st.mat
378.84	3.0003.11	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
381.85	3.0005.64	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
384.86	3.0005.65	animal1r1ext_st	N/A	animal1r1ext_st.mat
390.87	3.0003.12	animal3r1ext_st	N/A	animal3r1ext_st.mat
393.88	3.0006.10	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
396.88	3.0005.66	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
399.89	3.0005.67	animal1r4ext_st	N/A	animal1r4ext_st.mat
402.9	3.0005.68	face1r3ext_st	N/A	face1r3ext_st.mat
405.9	3.0005.69	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
411.92	3.0003.13	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
414.92	3.0005.70	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
420.94	3.0004.16	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
426.95	3.0003.14	face3r3ext_st	N/A	face3r3ext_st.mat
432.96	3.0004.17	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
435.97	3.0005.71	animal3r3ext_st	N/A	animal3r3ext_st.mat
438.98	3.0006.11	animal4r5ext_st	N/A	animal4r5ext_st.mat
441.98	3.0006.12	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
444.99	3.0004.18	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
448	3.0005.72	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
451	3.0005.73	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
457.02	3.0004.19	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
463.03	3.0004.20	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
469.04	3.0004.21	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
