onset	duration	trial_type	response_time	stim_file
6.0284	3.0007	animal3r3ext_st	N/A	animal3r3ext_st.mat
9.0348	3.0007.1	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
12.041	3.0006	animal5r4ext_st	N/A	animal5r4ext_st.mat
18.071	3.0005	animal2r5ext_st	N/A	animal2r5ext_st.mat
21.078	3.0006.1	face5r2ext_st	N/A	face5r2ext_st.mat
24.084	3.0006.2	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
27.091	3.0006.3	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
30.097	3.0005.1	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
36.111	3.0004	animal2r4ext_st	N/A	animal2r4ext_st.mat
39.117	3.0006.4	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
42.124	3.0006.5	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
48.137	3.0004.1	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
51.143	3.0005.2	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
54.15	3.0007.2	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
57.156	3.0006.6	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
60.163	3.0007.3	face4r5ext_st	N/A	face4r5ext_st.mat
63.169	3.0006.7	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
69.183	3.0005.3	face2r2ext_st	N/A	face2r2ext_st.mat
72.189	3.0005.4	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
75.196	3.0005.5	face1r3ext_st	N/A	face1r3ext_st.mat
78.202	3.0006.8	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
81.209	3.0006.9	face2r5ext_st	N/A	face2r5ext_st.mat
84.215	3.0005.6	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
87.222	3.0005.7	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
90.228	3.0006.10	face1r1ext_st	N/A	face1r1ext_st.mat
93.235	3.0006.11	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
