onset	duration	trial_type	response_time	stim_file
6.0144	3.0004	animal1r4ext_st	N/A	animal1r4ext_st.mat
12.028	3.0004.1	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
18.041	3.0003	animal5r1ext_st	N/A	animal5r1ext_st.mat
21.047	3.0005	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
24.054	3.0005.1	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
27.06	3.0005.2	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
30.067	3.0005.3	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
36.08	3.0004.2	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
39.086	3.0005.4	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
42.093	3.0005.5	face2r3ext_st	N/A	face2r3ext_st.mat
48.106	3.0004.3	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
51.113	3.0006	animal1r1ext_st	N/A	animal1r1ext_st.mat
54.119	3.0004.4	animal2r4ext_st	N/A	animal2r4ext_st.mat
57.126	3.0005.6	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
60.132	3.0005.7	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
63.139	3.0005.8	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
66.145	3.0005.9	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
69.152	3.0005.10	animal2r5ext_st	N/A	animal2r5ext_st.mat
72.158	3.0005.11	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
75.165	3.0004.5	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
78.172	3.0005.12	face3r3ext_st	N/A	face3r3ext_st.mat
81.178	3.0005.13	face3r5ext_st	N/A	face3r5ext_st.mat
84.185	3.0006.1	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
87.191	3.0005.14	face1r2ext_st	N/A	face1r2ext_st.mat
90.198	3.0004.6	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
93.204	3.0005.15	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
96.211	3.0005.16	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
99.218	3.0004.7	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
102.22	3.0005.17	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
108.24	3.0003.1	face5r3ext_st	N/A	face5r3ext_st.mat
111.24	3.0005.18	animal3r5ext_st	N/A	animal3r5ext_st.mat
117.26	3.0005.19	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
123.27	3.0004.8	animal3r4ext_st	N/A	animal3r4ext_st.mat
129.28	3.0003.2	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
132.29	3.0005.20	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
135.3	3.0005.21	face5r4ext_st	N/A	face5r4ext_st.mat
138.3	3.0005.22	animal5r3ext_st	N/A	animal5r3ext_st.mat
141.31	3.0005.23	animal2r2ext_st	N/A	animal2r2ext_st.mat
144.32	3.0005.24	face2r2ext_st	N/A	face2r2ext_st.mat
147.32	3.0005.25	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
150.33	3.0006.2	face5r1ext_st	N/A	face5r1ext_st.mat
153.34	3.0005.26	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
156.34	3.0005.27	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
159.35	3.0006.3	face1r1ext_st	N/A	face1r1ext_st.mat
162.36	3.0006.4	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
165.36	3.0005.28	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
171.37	3.0004.9	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
174.38	3.0005.29	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
177.39	3.0005.30	animal4r2ext_st	N/A	animal4r2ext_st.mat
180.39	3.0005.31	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
183.4	3.0005.32	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
