onset	duration	trial_type	response_time	stim_file
6.0149	3.0003	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
12.028	3.0005	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
15.034	3.0005.1	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
18.04	3.0005.2	face2r2ext_st	N/A	face2r2ext_st.mat
24.053	3.0004	face3r1ext_st	N/A	face3r1ext_st.mat
30.082	3.0004.1	animal2r3ext_st	N/A	animal2r3ext_st.mat
33.089	3.0005.3	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
36.095	3.0006	animal2r2ext_st	N/A	animal2r2ext_st.mat
42.108	3.0003.1	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
48.12	3.0004.2	animal3r2ext_st	N/A	animal3r2ext_st.mat
51.127	3.0005.4	face2r1ext_st	N/A	face2r1ext_st.mat
57.139	3.0004.3	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
60.146	3.0005.5	face1r4ext_st	N/A	face1r4ext_st.mat
63.152	3.0005.6	animal2r5ext_st	N/A	animal2r5ext_st.mat
66.158	3.0005.7	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
72.171	3.0004.4	animal5r3ext_st	N/A	animal5r3ext_st.mat
75.177	3.0005.8	animal1r3ext_st	N/A	animal1r3ext_st.mat
78.184	3.0005.9	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
81.19	3.0005.10	face4r2ext_st	N/A	face4r2ext_st.mat
84.196	3.0005.11	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
87.203	3.0005.12	animal3r1ext_st	N/A	animal3r1ext_st.mat
90.209	3.0004.5	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
96.222	3.0003.2	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
99.228	3.0006.1	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
102.23	3.0004.6	animal2r1ext_st	N/A	animal2r1ext_st.mat
105.24	3.0005.13	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
108.25	3.0005.14	face3r3ext_st	N/A	face3r3ext_st.mat
111.25	3.0005.15	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
114.26	3.0005.16	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
117.27	3.0005.17	animal5r4ext_st	N/A	animal5r4ext_st.mat
120.27	3.0005.18	animal1r4ext_st	N/A	animal1r4ext_st.mat
123.28	3.0005.19	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
129.29	3.0003.3	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
132.3	3.0005.20	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
135.3	3.0004.7	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
141.32	3.0004.8	face1r2ext_st	N/A	face1r2ext_st.mat
144.32	3.0006.2	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
147.33	3.0005.21	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
150.34	3.0005.22	face1r5ext_st	N/A	face1r5ext_st.mat
153.34	3.0005.23	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
156.35	3.0006.3	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
159.36	3.0005.24	face4r3ext_st	N/A	face4r3ext_st.mat
162.36	3.0005.25	animal1r2ext_st	N/A	animal1r2ext_st.mat
168.37	3.0003.4	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
171.38	3.0004.9	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
174.39	3.0005.26	animal5r1ext_st	N/A	animal5r1ext_st.mat
177.39	3.0005.27	animal4r2ext_st	N/A	animal4r2ext_st.mat
180.4	3.0004.10	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
186.41	3.0004.11	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
189.42	3.0005.28	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
192.42	3.0005.29	face3r4ext_st	N/A	face3r4ext_st.mat
195.43	3.0005.30	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
198.44	3.0005.31	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
201.44	3.0005.32	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
204.45	3.0005.33	animal1r1ext_st	N/A	animal1r1ext_st.mat
210.46	3.0004.12	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
213.47	3.0005.34	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
216.48	3.0005.35	face5r2ext_st	N/A	face5r2ext_st.mat
219.48	3.0006.4	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
222.49	3.0005.36	animal3r3ext_st	N/A	animal3r3ext_st.mat
225.49	3.0004.13	animal4r5ext_st	N/A	animal4r5ext_st.mat
228.5	3.0005.37	face1r3ext_st	N/A	face1r3ext_st.mat
234.51	3.0003.5	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
237.52	3.0005.38	face4r4ext_st	N/A	face4r4ext_st.mat
240.53	3.0004.14	animal3r5ext_st	N/A	animal3r5ext_st.mat
246.54	3.0004.15	face5r4ext_st	N/A	face5r4ext_st.mat
249.55	3.0005.39	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
255.56	3.0004.16	face5r5ext_st	N/A	face5r5ext_st.mat
261.57	3.0003.6	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
264.58	3.0006.5	face5r3ext_st	N/A	face5r3ext_st.mat
267.58	3.0005.40	face2r4ext_st	N/A	face2r4ext_st.mat
270.59	3.0005.41	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
273.6	3.0005.42	animal4r4ext_st	N/A	animal4r4ext_st.mat
276.6	3.0005.43	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
279.61	3.0005.44	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
282.62	3.0005.45	animal4r1ext_st	N/A	animal4r1ext_st.mat
285.62	3.0005.46	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
288.63	3.0005.47	animal1r5ext_st	N/A	animal1r5ext_st.mat
291.63	3.0005.48	animal2r4ext_st	N/A	animal2r4ext_st.mat
294.64	3.0005.49	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
297.65	3.0005.50	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
300.65	3.0005.51	animal4r3ext_st	N/A	animal4r3ext_st.mat
303.66	3.0005.52	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
306.67	3.0005.53	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
312.68	3.0004.17	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
318.69	3.0003.7	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
324.7	3.0004.18	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
327.71	3.0006.6	face2r5ext_st	N/A	face2r5ext_st.mat
330.72	3.0004.19	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
333.72	3.0005.54	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
336.73	3.0005.55	face5r1ext_st	N/A	face5r1ext_st.mat
339.74	3.0005.56	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
345.75	3.0004.20	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
351.76	3.0004.21	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
354.77	3.0005.57	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
357.77	3.0005.58	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
360.78	3.0005.59	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
363.79	3.0005.60	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
366.79	3.0005.61	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
