onset	duration	trial_type	response_time	stim_file
6.0205	3.0006	animal4r5ext_st	N/A	animal4r5ext_st.mat
12.039	3.0005	animal5r4ext_st	N/A	animal5r4ext_st.mat
15.049	3.0006.1	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
18.058	3.0007	face3r3ext_st	N/A	face3r3ext_st.mat
24.077	3.0008	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
27.086	3.0006.2	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
33.105	3.0006.3	face1r1ext_st	N/A	face1r1ext_st.mat
39.124	3.0006.4	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
42.133	3.0007.1	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
45.143	3.0007.2	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
48.152	3.0006.5	animal1r4ext_st	N/A	animal1r4ext_st.mat
51.161	3.0007.3	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
57.18	3.0006.6	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
60.19	3.0007.4	face4r5ext_st	N/A	face4r5ext_st.mat
63.199	3.0007.5	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
69.218	3.0006.7	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
72.227	3.0007.6	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
78.246	3.0006.8	animal4r3ext_st	N/A	animal4r3ext_st.mat
81.255	3.0007.7	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
87.274	3.0005.1	animal3r3ext_st	N/A	animal3r3ext_st.mat
90.284	3.0007.8	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
93.293	3.0007.9	animal4r2ext_st	N/A	animal4r2ext_st.mat
99.312	3.0006.9	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
102.32	3.0007.10	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
105.33	3.0008.1	animal3r1ext_st	N/A	animal3r1ext_st.mat
108.34	3.0007.11	face5r5ext_st	N/A	face5r5ext_st.mat
111.35	3.0012	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
114.36	3.0007.12	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
117.37	3.0007.13	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
120.38	3.0008.2	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
123.39	3.0007.14	face1r5ext_st	N/A	face1r5ext_st.mat
126.4	3.0007.15	face3r5ext_st	N/A	face3r5ext_st.mat
129.41	3.0007.16	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
132.42	3.0007.17	animal2r1ext_st	N/A	animal2r1ext_st.mat
135.42	3.0007.18	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
138.43	3.0009	animal1r1ext_st	N/A	animal1r1ext_st.mat
144.45	3.0006.10	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
147.46	3.0007.19	face4r4ext_st	N/A	face4r4ext_st.mat
153.48	3.0005.2	animal1r2ext_st	N/A	animal1r2ext_st.mat
156.49	3.0008.3	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
162.51	3.0005.3	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
168.53	3.0006.11	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
171.54	3.0007.20	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
177.56	3.0006.12	animal2r4ext_st	N/A	animal2r4ext_st.mat
180.57	3.0007.21	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
186.58	3.0006.13	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
192.6	3.0005.4	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
195.61	3.0007.22	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
198.62	3.0007.23	face2r2ext_st	N/A	face2r2ext_st.mat
201.63	3.0007.24	animal2r5ext_st	N/A	animal2r5ext_st.mat
204.64	3.0007.25	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
207.65	3.0006.14	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
210.66	3.0007.26	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
213.67	3.0007.27	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
216.68	3.0007.28	animal4r1ext_st	N/A	animal4r1ext_st.mat
222.7	3.0006.15	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
228.72	3.0005.5	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
231.73	3.0007.29	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
237.74	3.0006.16	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
240.75	3.0007.30	face3r1ext_st	N/A	face3r1ext_st.mat
243.76	3.0007.31	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
246.77	3.0006.17	face4r2ext_st	N/A	face4r2ext_st.mat
249.78	3.0007.32	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
255.8	3.0005.6	animal5r5ext_st	N/A	animal5r5ext_st.mat
258.81	3.0007.33	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
261.82	3.0007.34	face1r3ext_st	N/A	face1r3ext_st.mat
264.83	3.0007.35	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
267.84	3.0007.36	animal3r2ext_st	N/A	animal3r2ext_st.mat
270.85	3.0007.37	face2r3ext_st	N/A	face2r3ext_st.mat
273.86	3.0006.18	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
276.87	3.0007.38	face4r1ext_st	N/A	face4r1ext_st.mat
279.88	3.0007.39	face1r4ext_st	N/A	face1r4ext_st.mat
282.89	3.0007.40	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
285.9	3.0008.4	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
291.91	3.0005.7	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
294.92	3.0006.19	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
297.93	3.0007.41	face5r3ext_st	N/A	face5r3ext_st.mat
300.94	3.0007.42	animal1r3ext_st	N/A	animal1r3ext_st.mat
303.95	3.0008.5	animal5r3ext_st	N/A	animal5r3ext_st.mat
306.96	3.0006.20	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
312.98	3.0005.8	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
319	3.0006.21	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
322.01	3.0007.43	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
