onset	duration	trial_type	response_time	stim_file
6.0243	3.0006	animal2r2ext_st	N/A	animal2r2ext_st.mat
9.0337	3.0007	animal4r5ext_st	N/A	animal4r5ext_st.mat
12.043	3.0007.1	face3r3ext_st	N/A	face3r3ext_st.mat
18.062	3.0006.1	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
21.071	3.0006.2	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
24.081	3.0007.2	animal5r5ext_st	N/A	animal5r5ext_st.mat
27.09	3.0007.3	face2r2ext_st	N/A	face2r2ext_st.mat
30.099	3.0008	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
33.109	3.0006.3	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
36.118	3.0007.4	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
42.137	3.0006.4	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
45.147	3.0006.5	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
51.165	3.0006.6	animal1r2ext_st	N/A	animal1r2ext_st.mat
54.175	3.0007.5	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
57.184	3.0007.6	face5r5ext_st	N/A	face5r5ext_st.mat
60.194	3.0007.7	animal1r4ext_st	N/A	animal1r4ext_st.mat
63.203	3.0007.8	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
66.212	3.0007.9	animal1r1ext_st	N/A	animal1r1ext_st.mat
72.231	3.0006.7	face2r1ext_st	N/A	face2r1ext_st.mat
75.241	3.0007.10	animal2r1ext_st	N/A	animal2r1ext_st.mat
78.25	3.0007.11	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
81.259	3.0007.12	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
84.269	3.0007.13	face4r1ext_st	N/A	face4r1ext_st.mat
90.288	3.0006.8	face1r5ext_st	N/A	face1r5ext_st.mat
93.297	3.0008.1	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
96.307	3.0006.9	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
99.316	3.0006.10	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
102.33	3.0006.11	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
105.33	3.0007.14	animal3r2ext_st	N/A	animal3r2ext_st.mat
108.34	3.0007.15	face1r4ext_st	N/A	face1r4ext_st.mat
114.36	3.0006.12	face3r1ext_st	N/A	face3r1ext_st.mat
117.37	3.0007.16	face3r4ext_st	N/A	face3r4ext_st.mat
120.38	3.0007.17	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
123.39	3.0008.2	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
126.4	3.0007.18	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
129.41	3.0006.13	animal4r3ext_st	N/A	animal4r3ext_st.mat
132.42	3.0015	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
138.44	3.0005	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
141.45	3.0007.19	face2r4ext_st	N/A	face2r4ext_st.mat
144.46	3.0007.20	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
147.47	3.0007.21	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
150.48	3.0007.22	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
153.49	3.0007.23	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
156.49	3.0008.3	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
159.5	3.0008.4	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
162.51	3.0006.14	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
165.52	3.0007.24	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
171.54	3.0005.1	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
174.55	3.0007.25	animal3r3ext_st	N/A	animal3r3ext_st.mat
177.56	3.0006.15	face5r1ext_st	N/A	face5r1ext_st.mat
180.57	3.0007.26	animal5r2ext_st	N/A	animal5r2ext_st.mat
183.58	3.0007.27	animal4r2ext_st	N/A	animal4r2ext_st.mat
186.59	3.0006.16	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
189.6	3.0008.5	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
192.61	3.0007.28	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
195.62	3.0006.17	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
198.63	3.0007.29	animal2r4ext_st	N/A	animal2r4ext_st.mat
204.65	3.0006.18	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
207.65	3.0008.6	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
210.66	3.0007.30	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
