onset	duration	trial_type	response_time	stim_file
6.0295	3.0181	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
9.0531	3.0008	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
12.06	3.0006	animal2r3ext_st	N/A	animal2r3ext_st.mat
15.066	3.0006.1	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
18.073	3.0005	face4r4ext_st	N/A	face4r4ext_st.mat
21.079	3.0006.2	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
27.125	3.0005.1	face4r3ext_st	N/A	face4r3ext_st.mat
30.132	3.0005.2	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
33.138	3.0005.3	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
36.145	3.0005.4	face2r5ext_st	N/A	face2r5ext_st.mat
39.151	3.0006.3	face1r1ext_st	N/A	face1r1ext_st.mat
42.157	3.0006.4	animal4r5ext_st	N/A	animal4r5ext_st.mat
45.164	3.0005.5	face2r2ext_st	N/A	face2r2ext_st.mat
51.177	3.0005.6	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
54.183	3.0006.5	animal5r4ext_st	N/A	animal5r4ext_st.mat
60.196	3.0005.7	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
63.203	3.0007	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
69.216	3.0004	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
72.222	3.0006.6	face2r4ext_st	N/A	face2r4ext_st.mat
78.235	3.0005.8	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
81.241	3.0006.7	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
84.248	3.0006.8	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
87.254	3.0006.9	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
90.261	3.0006.10	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
93.267	3.0006.11	face5r1ext_st	N/A	face5r1ext_st.mat
99.297	3.0004.1	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
102.3	3.0005.9	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
108.32	3.0005.10	animal3r1ext_st	N/A	animal3r1ext_st.mat
114.33	3.0004.2	face3r2ext_st	N/A	face3r2ext_st.mat
117.34	3.0006.12	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
123.35	3.0004.3	face2r1ext_st	N/A	face2r1ext_st.mat
126.35	3.0006.13	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
132.37	3.0004.4	animal2r5ext_st	N/A	animal2r5ext_st.mat
135.37	3.0006.14	animal3r5ext_st	N/A	animal3r5ext_st.mat
138.38	3.0005.11	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
141.39	3.0006.15	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
144.39	3.0006.16	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
150.41	3.0005.12	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
153.41	3.0005.13	face3r4ext_st	N/A	face3r4ext_st.mat
156.42	3.0006.17	face5r3ext_st	N/A	face5r3ext_st.mat
162.43	3.0004.5	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
165.44	3.0005.14	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
168.45	3.0005.15	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
171.45	3.0006.18	face1r5ext_st	N/A	face1r5ext_st.mat
174.46	3.0006.19	face3r1ext_st	N/A	face3r1ext_st.mat
177.46	3.0006.20	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
