onset	duration	trial_type	response_time	stim_file
6.0228	3.0004	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
9.0291	3.0005	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
12.036	3.0006	animal1r1ext_st	N/A	animal1r1ext_st.mat
18.049	3.0004.1	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
21.055	3.0005.1	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
24.061	3.0005.2	animal5r3ext_st	N/A	animal5r3ext_st.mat
30.075	3.0003	animal3r2ext_st	N/A	animal3r2ext_st.mat
33.081	3.0005.3	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
36.087	3.0005.4	animal3r5ext_st	N/A	animal3r5ext_st.mat
39.094	3.0005.5	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
42.1	3.0005.6	face3r3ext_st	N/A	face3r3ext_st.mat
48.113	3.0004.2	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
51.12	3.0005.7	face2r4ext_st	N/A	face2r4ext_st.mat
54.126	3.0005.8	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
57.133	3.0005.9	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
60.139	3.0005.10	face2r5ext_st	N/A	face2r5ext_st.mat
63.146	3.0005.11	animal5r1ext_st	N/A	animal5r1ext_st.mat
66.152	3.0005.12	face1r5ext_st	N/A	face1r5ext_st.mat
69.159	3.0004.3	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
75.172	3.0004.4	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
78.178	3.0005.13	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
81.185	3.0005.14	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
84.191	3.0004.5	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
87.197	3.0004.6	animal4r1ext_st	N/A	animal4r1ext_st.mat
90.204	3.0005.15	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
93.21	3.0005.16	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
99.224	3.0003.1	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
