onset	duration	trial_type	response_time	stim_file
6.0179	2.9997	animal3r1ext_st	N/A	animal3r1ext_st.mat
9.0342	3.0001	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
12.051	3.0001.1	face1r5ext_st	N/A	face1r5ext_st.mat
15.067	3	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
18.084	3.0001.2	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
21.101	3.1	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
24.117	3.2	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
27.134	3.3	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
30.15	3.4	animal5r3ext_st	N/A	animal5r3ext_st.mat
36.184	3.0001.3	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
39.2	3.0001.4	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
42.217	3.0001.5	face2r4ext_st	N/A	face2r4ext_st.mat
45.233	3.0001.6	face2r2ext_st	N/A	face2r2ext_st.mat
48.25	3.5	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
51.266	3.6	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
54.283	3.7	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
57.3	3.8	animal4r4ext_st	N/A	animal4r4ext_st.mat
63.333	2.9999	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
69.366	2.9998	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
72.383	3.0001.7	face5r2ext_st	N/A	face5r2ext_st.mat
75.399	3.9	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
81.432	2.9999.1	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
84.449	3.10	animal5r1ext_st	N/A	animal5r1ext_st.mat
87.465	3.0001.8	animal3r5ext_st	N/A	animal3r5ext_st.mat
90.482	3.11	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
96.515	2.9999.2	face4r4ext_st	N/A	face4r4ext_st.mat
102.55	2.9999.3	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
105.57	3.12	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
108.58	3.0001.9	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
111.6	3.13	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
117.63	2.9999.4	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
123.66	2.9999.5	animal4r3ext_st	N/A	animal4r3ext_st.mat
126.68	3.14	animal2r3ext_st	N/A	animal2r3ext_st.mat
132.71	2.9998.1	animal5r5ext_st	N/A	animal5r5ext_st.mat
135.73	3.15	animal3r4ext_st	N/A	animal3r4ext_st.mat
138.75	3.16	animal1r5ext_st	N/A	animal1r5ext_st.mat
141.76	3.17	face3r5ext_st	N/A	face3r5ext_st.mat
144.78	3.18	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
147.8	3.19	animal5r2ext_st	N/A	animal5r2ext_st.mat
150.81	3.0001.10	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
153.83	3.0001.11	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
156.85	3.0001.12	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
159.86	3.20	face3r4ext_st	N/A	face3r4ext_st.mat
162.88	3.21	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
165.9	3.22	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
168.91	3.23	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
171.93	3.0001.13	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
174.95	3.0001.14	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
177.96	3.24	face1r4ext_st	N/A	face1r4ext_st.mat
184	2.9998.2	face2r3ext_st	N/A	face2r3ext_st.mat
187.01	3.0001.15	animal2r1ext_st	N/A	animal2r1ext_st.mat
190.03	3.0001.16	animal1r1ext_st	N/A	animal1r1ext_st.mat
193.05	3.0001.17	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
196.06	3.0001.18	animal2r4ext_st	N/A	animal2r4ext_st.mat
199.08	3.25	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
202.1	3.0001.19	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
208.13	2.9998.3	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
211.15	3.0001.20	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
214.16	3.26	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
217.18	3.27	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
223.21	2.9999.6	face2r5ext_st	N/A	face2r5ext_st.mat
226.23	3.28	face4r1ext_st	N/A	face4r1ext_st.mat
229.25	3.29	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
232.26	3.0001.21	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
238.29	2.9999.7	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
241.31	3.30	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
247.34	2.9999.8	face1r1ext_st	N/A	face1r1ext_st.mat
250.36	3.0001.22	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
256.39	2.9999.9	animal1r3ext_st	N/A	animal1r3ext_st.mat
259.41	3.31	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
265.44	2.9999.10	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
268.46	3.0001.23	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
274.49	2.9999.11	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
277.51	3.32	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
280.53	3.0001.24	animal2r5ext_st	N/A	animal2r5ext_st.mat
283.54	3.33	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
286.56	3.34	face1r3ext_st	N/A	face1r3ext_st.mat
289.58	3.35	animal4r1ext_st	N/A	animal4r1ext_st.mat
295.61	2.9999.12	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
298.63	3.36	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
304.66	3.37	animal4r2ext_st	N/A	animal4r2ext_st.mat
307.68	3.38	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
310.69	3.0001.25	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
316.73	3.39	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
319.74	3.0001.26	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
322.76	3.40	face3r1ext_st	N/A	face3r1ext_st.mat
325.78	3.0001.27	animal1r2ext_st	N/A	animal1r2ext_st.mat
328.79	3.0018	animal5r4ext_st	N/A	animal5r4ext_st.mat
331.81	3.0001.28	face1r2ext_st	N/A	face1r2ext_st.mat
