onset	duration	trial_type	response_time	stim_file
6.016	2.9998	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
12.049	2.9998.1	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
15.065	3.0001	animal1r4ext_st	N/A	animal1r4ext_st.mat
21.099	2.9999	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
27.132	2.9999.1	animal5r5ext_st	N/A	animal5r5ext_st.mat
30.148	3.0001.1	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
33.165	3	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
36.181	3.1	animal2r3ext_st	N/A	animal2r3ext_st.mat
39.198	3.2	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
45.231	2.9999.2	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
51.265	2.9999.3	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
57.298	2.9999.4	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
60.314	3.3	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
63.331	3.0001.2	animal3r5ext_st	N/A	animal3r5ext_st.mat
66.347	3.0001.3	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
69.364	3.4	animal2r4ext_st	N/A	animal2r4ext_st.mat
72.381	3.0001.4	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
75.397	3.5	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
78.414	3.6	face2r2ext_st	N/A	face2r2ext_st.mat
84.447	2.9997	face4r4ext_st	N/A	face4r4ext_st.mat
90.48	2.9998.2	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
93.497	3.0001.5	face3r2ext_st	N/A	face3r2ext_st.mat
96.513	3.0001.6	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
99.53	3.0001.7	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
102.55	3.0001.8	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
105.56	3.7	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
108.58	3.8	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
