onset	duration	trial_type	response_time	stim_file
6.0067	2.9997	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
12.04	2.9998	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
15.056	3	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
21.09	3.1	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
27.123	2.9999	face1r2ext_st	N/A	face1r2ext_st.mat
30.139	3.0001	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
33.156	3.2	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
36.172	3.3	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
39.189	3.4	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
42.206	3.5	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
45.222	3.0001.1	animal5r2ext_st	N/A	animal5r2ext_st.mat
48.239	3.6	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
51.255	3.0001.2	animal4r5ext_st	N/A	animal4r5ext_st.mat
54.272	3.0001.3	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
57.288	3.7	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
63.322	2.9999.1	animal1r1ext_st	N/A	animal1r1ext_st.mat
66.338	3.8	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
72.372	2.9998.1	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
75.388	3.0001.4	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
78.405	3.0001.5	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
81.421	3.9	animal2r5ext_st	N/A	animal2r5ext_st.mat
84.438	3.0001.6	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
90.471	2.9999.2	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
93.487	3.0001.7	animal3r4ext_st	N/A	animal3r4ext_st.mat
96.504	3.10	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
99.521	3.0001.8	animal1r2ext_st	N/A	animal1r2ext_st.mat
102.54	3.0001.9	animal1r5ext_st	N/A	animal1r5ext_st.mat
108.57	2.9999.3	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
111.59	3.11	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
114.6	3.12	face2r1ext_st	N/A	face2r1ext_st.mat
117.62	3.13	animal1r3ext_st	N/A	animal1r3ext_st.mat
123.65	2.9999.4	face3r5ext_st	N/A	face3r5ext_st.mat
126.67	3.14	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
129.69	3.15	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
132.7	3.0001.10	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
135.72	3.16	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
138.74	3.17	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
144.77	2.9999.5	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
147.79	3.18	face4r2ext_st	N/A	face4r2ext_st.mat
150.8	3.19	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
153.82	3.20	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
156.84	3.0001.11	animal2r1ext_st	N/A	animal2r1ext_st.mat
159.85	3.0001.12	face2r4ext_st	N/A	face2r4ext_st.mat
162.87	3.0001.13	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
165.89	3.0001.14	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
168.9	3.0001.15	animal3r5ext_st	N/A	animal3r5ext_st.mat
174.94	2.9998.2	animal4r3ext_st	N/A	animal4r3ext_st.mat
177.95	3.0001.16	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
180.97	3.0001.17	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
183.99	3.21	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
190.02	2.9998.3	animal2r2ext_st	N/A	animal2r2ext_st.mat
193.03	3.22	face3r1ext_st	N/A	face3r1ext_st.mat
196.05	3.23	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
202.08	2.9997.1	face2r2ext_st	N/A	face2r2ext_st.mat
205.1	3.0001.18	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
208.12	3.24	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
211.13	3.25	animal3r2ext_st	N/A	animal3r2ext_st.mat
214.15	3.26	face2r3ext_st	N/A	face2r3ext_st.mat
220.18	2.9998.4	face4r3ext_st	N/A	face4r3ext_st.mat
223.2	3.0001.19	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
226.22	3.0001.20	animal1r4ext_st	N/A	animal1r4ext_st.mat
229.23	3.27	animal5r1ext_st	N/A	animal5r1ext_st.mat
