onset	duration	trial_type	response_time	stim_file
6.0159	3.0004	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
9.0224	3.0006	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
15.036	3.0003	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
18.042	3.0005	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
21.049	3.0005.1	animal5r2ext_st	N/A	animal5r2ext_st.mat
27.062	3.0004.1	face3r3ext_st	N/A	face3r3ext_st.mat
30.068	3.0006.1	face1r4ext_st	N/A	face1r4ext_st.mat
33.075	3.0005.2	face3r2ext_st	N/A	face3r2ext_st.mat
36.081	3.0005.3	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
42.111	3.0004.2	face3r1ext_st	N/A	face3r1ext_st.mat
48.124	3.0004.3	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
51.131	3.0005.4	animal3r2ext_st	N/A	animal3r2ext_st.mat
54.137	3.0005.5	face4r3ext_st	N/A	face4r3ext_st.mat
57.144	3.0005.6	animal5r4ext_st	N/A	animal5r4ext_st.mat
60.15	3.0005.7	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
66.164	3.0004.4	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
69.17	3.0004.5	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
75.183	3.0004.6	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
78.19	3.0005.8	animal1r4ext_st	N/A	animal1r4ext_st.mat
81.196	3.0006.2	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
87.209	3.0004.7	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
90.216	3.0005.9	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
96.229	3.0004.8	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
99.235	3.0005.10	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
102.24	3.0005.11	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
105.25	3.0005.12	animal4r3ext_st	N/A	animal4r3ext_st.mat
108.26	3.0005.13	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
111.26	3.0005.14	face5r5ext_st	N/A	face5r5ext_st.mat
114.27	3.0005.15	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
117.27	3.0006.3	animal1r3ext_st	N/A	animal1r3ext_st.mat
120.28	3.0006.4	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
123.29	3.0005.16	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
126.29	3.0005.17	animal5r1ext_st	N/A	animal5r1ext_st.mat
129.3	3.0005.18	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
135.31	3.0004.9	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
141.33	3.0004.10	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
144.33	3.0005.19	animal4r1ext_st	N/A	animal4r1ext_st.mat
147.34	3.0005.20	face4r5ext_st	N/A	face4r5ext_st.mat
153.35	3.0005.21	animal2r4ext_st	N/A	animal2r4ext_st.mat
159.37	3.0004.11	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
165.38	3.0004.12	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
171.39	3.0004.13	animal2r1ext_st	N/A	animal2r1ext_st.mat
174.4	3.0005.22	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
180.41	3.0003.1	face1r3ext_st	N/A	face1r3ext_st.mat
183.42	3.0005.23	animal1r5ext_st	N/A	animal1r5ext_st.mat
186.43	3.0004.14	animal3r3ext_st	N/A	animal3r3ext_st.mat
189.43	3.0005.24	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
192.44	3.0005.25	face2r3ext_st	N/A	face2r3ext_st.mat
195.44	3.0006.5	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
201.46	3.0004.15	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
204.46	3.0004.16	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
207.47	3.0005.26	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
210.48	3.0005.27	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
213.48	3.0005.28	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
216.49	3.0004.17	animal3r4ext_st	N/A	animal3r4ext_st.mat
219.5	3.0005.29	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
222.5	3.0004.18	animal3r5ext_st	N/A	animal3r5ext_st.mat
225.51	3.0005.30	face5r4ext_st	N/A	face5r4ext_st.mat
228.52	3.0005.31	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
234.53	3.0004.19	face1r1ext_st	N/A	face1r1ext_st.mat
240.54	3.0004.20	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
243.55	3.0005.32	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
246.56	3.0005.33	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
252.57	3.0004.21	face1r5ext_st	N/A	face1r5ext_st.mat
258.58	3.0003.2	animal4r4ext_st	N/A	animal4r4ext_st.mat
261.59	3.0005.34	face3r4ext_st	N/A	face3r4ext_st.mat
267.6	3.0004.22	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
270.61	3.0005.35	animal2r3ext_st	N/A	animal2r3ext_st.mat
273.62	3.0005.36	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
276.62	3.0005.37	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
279.63	3.0006.6	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
282.63	3.0005.38	animal1r1ext_st	N/A	animal1r1ext_st.mat
285.64	3.0006.7	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
291.65	3.0003.3	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
294.66	3.0005.39	face1r2ext_st	N/A	face1r2ext_st.mat
297.67	3.0005.40	animal4r5ext_st	N/A	animal4r5ext_st.mat
300.67	3.0004.23	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
303.68	3.0005.41	animal1r2ext_st	N/A	animal1r2ext_st.mat
306.69	3.0006.8	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
309.69	3.0005.42	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
312.7	3.0005.43	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
315.71	3.0005.44	face2r5ext_st	N/A	face2r5ext_st.mat
318.71	3.0004.24	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
321.72	3.0005.45	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
324.73	3.0005.46	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
327.73	3.0005.47	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
330.74	3.0005.48	face3r5ext_st	N/A	face3r5ext_st.mat
336.75	3.0003.4	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
339.76	3.0005.49	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
342.77	3.0005.50	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
345.77	3.0005.51	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
348.78	3.0005.52	face5r1ext_st	N/A	face5r1ext_st.mat
351.79	3.0005.53	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
354.79	3.0005.54	animal2r2ext_st	N/A	animal2r2ext_st.mat
357.8	3.0005.55	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
360.81	3.0006.9	face4r1ext_st	N/A	face4r1ext_st.mat
363.81	3.0005.56	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
366.82	3.0005.57	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
369.82	3.0005.58	face2r2ext_st	N/A	face2r2ext_st.mat
