onset	duration	trial_type	response_time	stim_file
6.0213	3.0004	animal1r2ext_st	N/A	animal1r2ext_st.mat
9.0277	3.0005	face4r3ext_st	N/A	face4r3ext_st.mat
12.034	3.0005.1	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
15.041	3.0005.2	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
18.047	3.0005.3	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
21.054	3.0005.4	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
24.06	3.0006	animal5r5ext_st	N/A	animal5r5ext_st.mat
27.067	3.0005.5	animal2r1ext_st	N/A	animal2r1ext_st.mat
30.073	3.0005.6	animal5r3ext_st	N/A	animal5r3ext_st.mat
33.08	3.0005.7	face4r4ext_st	N/A	face4r4ext_st.mat
39.093	3.0003	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
42.1	3.0005.8	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
48.113	3.0004.1	face1r1ext_st	N/A	face1r1ext_st.mat
51.119	3.0005.9	face1r2ext_st	N/A	face1r2ext_st.mat
57.133	3.0003.1	face5r1ext_st	N/A	face5r1ext_st.mat
60.139	3.0005.10	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
63.146	3.0005.11	face2r3ext_st	N/A	face2r3ext_st.mat
66.152	3.0005.12	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
69.159	3.0005.13	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
72.165	3.0005.14	animal1r3ext_st	N/A	animal1r3ext_st.mat
78.178	3.0004.2	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
81.185	3.0005.15	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
84.191	3.0005.16	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
87.198	3.0005.17	face3r2ext_st	N/A	face3r2ext_st.mat
90.204	3.0005.18	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
96.218	3.0004.3	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
99.224	3.0005.19	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
102.23	3.0005.20	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
105.24	3.0006.1	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
111.25	3.0005.21	animal2r2ext_st	N/A	animal2r2ext_st.mat
114.26	3.0005.22	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
117.26	3.0005.23	animal5r4ext_st	N/A	animal5r4ext_st.mat
120.27	3.0006.2	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
123.28	3.0005.24	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
126.28	3.0005.25	face1r5ext_st	N/A	face1r5ext_st.mat
129.29	3.0005.26	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
132.3	3.0006.3	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
135.3	3.0005.27	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
138.31	3.0004.4	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
141.32	3.0005.28	animal1r5ext_st	N/A	animal1r5ext_st.mat
144.32	3.0004.5	animal3r5ext_st	N/A	animal3r5ext_st.mat
147.33	3.0005.29	animal2r3ext_st	N/A	animal2r3ext_st.mat
150.34	3.0005.30	animal3r3ext_st	N/A	animal3r3ext_st.mat
153.34	3.0005.31	face1r3ext_st	N/A	face1r3ext_st.mat
156.35	3.0005.32	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
159.36	3.0005.33	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
165.37	3.0003.2	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
168.37	3.0005.34	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
171.38	3.0005.35	face3r5ext_st	N/A	face3r5ext_st.mat
174.39	3.0005.36	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
177.39	3.0005.37	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
180.4	3.0004.6	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
183.41	3.0005.38	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
186.41	3.0005.39	face4r2ext_st	N/A	face4r2ext_st.mat
189.42	3.0005.40	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
192.43	3.0005.41	animal2r4ext_st	N/A	animal2r4ext_st.mat
198.44	3.0004.7	animal4r3ext_st	N/A	animal4r3ext_st.mat
204.45	3.0004.8	face2r1ext_st	N/A	face2r1ext_st.mat
210.47	3.0003.3	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
216.48	3.0003.4	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
219.49	3.0006.4	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
222.49	3.0005.42	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
228.51	3.0004.9	animal3r1ext_st	N/A	animal3r1ext_st.mat
231.51	3.0005.43	face5r2ext_st	N/A	face5r2ext_st.mat
