onset	duration	trial_type	response_time	stim_file
6.0186	3.0005	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
12.032	3.0004	animal4r5ext_st	N/A	animal4r5ext_st.mat
18.045	3.0003	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
21.051	3.0005.1	face2r4ext_st	N/A	face2r4ext_st.mat
27.064	3.0004.1	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
30.07	3.0005.2	face3r4ext_st	N/A	face3r4ext_st.mat
33.077	3.0005.3	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
36.083	3.0006	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
42.096	3.0004.2	animal1r3ext_st	N/A	animal1r3ext_st.mat
45.103	3.0006.1	face1r3ext_st	N/A	face1r3ext_st.mat
48.109	3.0005.4	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
51.116	3.0004.3	animal5r1ext_st	N/A	animal5r1ext_st.mat
54.122	3.0005.5	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
57.129	3.0006.2	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
60.135	3.0006.3	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
63.142	3.0005.6	face1r4ext_st	N/A	face1r4ext_st.mat
66.148	3.0006.4	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
69.154	3.0005.7	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
72.161	3.0005.8	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
75.167	3.0005.9	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
78.174	3.0006.5	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
81.18	3.0006.6	animal1r2ext_st	N/A	animal1r2ext_st.mat
84.187	3.0005.10	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
90.2	3.0004.4	face2r1ext_st	N/A	face2r1ext_st.mat
93.206	3.0006.7	animal4r1ext_st	N/A	animal4r1ext_st.mat
96.213	3.0005.11	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
102.23	3.0004.5	face5r3ext_st	N/A	face5r3ext_st.mat
108.24	3.0003.1	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
114.25	3.0004.6	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
117.26	3.0005.12	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
120.26	3.0006.8	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
126.28	3.0004.7	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
129.28	3.0005.13	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
132.29	3.0005.14	animal3r3ext_st	N/A	animal3r3ext_st.mat
138.3	3.0003.2	face2r5ext_st	N/A	face2r5ext_st.mat
