onset	duration	trial_type	response_time	stim_file
6.0257	3.0007	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
12.045	3.0005	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
15.054	3.0007.1	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
18.063	3.0007.2	face2r5ext_st	N/A	face2r5ext_st.mat
21.073	3.0007.3	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
24.082	3.0007.4	animal4r5ext_st	N/A	animal4r5ext_st.mat
30.101	3.0005.1	face4r4ext_st	N/A	face4r4ext_st.mat
36.12	3.0005.2	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
39.129	3.0008	face1r5ext_st	N/A	face1r5ext_st.mat
45.148	3.0005.3	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
48.157	3.0007.5	face4r2ext_st	N/A	face4r2ext_st.mat
54.176	3.0006	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
57.186	3.0007.6	animal2r4ext_st	N/A	animal2r4ext_st.mat
60.195	3.0007.7	animal2r2ext_st	N/A	animal2r2ext_st.mat
63.204	3.0006.1	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
66.214	3.0008.1	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
72.233	3.0006.2	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
78.251	3.0005.4	face4r5ext_st	N/A	face4r5ext_st.mat
81.261	3.0007.8	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
84.27	3.0006.3	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
90.289	3.0005.5	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
96.308	3.0006.4	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
102.33	3.0006.5	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
108.35	3.0006.6	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
114.36	3.0005.6	animal5r3ext_st	N/A	animal5r3ext_st.mat
