onset	duration	trial_type	response_time	stim_file
6.0143	3.0006	animal2r4ext_st	N/A	animal2r4ext_st.mat
12.033	3.0006.1	face2r3ext_st	N/A	face2r3ext_st.mat
15.042	3.0006.2	face1r1ext_st	N/A	face1r1ext_st.mat
18.052	3.0007	face3r4ext_st	N/A	face3r4ext_st.mat
21.061	3.0007.1	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
24.071	3.0007.2	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
27.08	3.0006.3	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
30.089	3.0007.3	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
33.099	3.0007.4	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
36.108	3.0007.5	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
42.127	3.0005	face3r3ext_st	N/A	face3r3ext_st.mat
45.136	3.0007.6	face2r5ext_st	N/A	face2r5ext_st.mat
51.155	3.0005.1	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
54.165	3.0007.7	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
57.174	3.0007.8	animal3r3ext_st	N/A	animal3r3ext_st.mat
63.193	3.0005.2	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
66.202	3.0007.9	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
69.212	3.0008	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
72.221	3.0007.10	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
75.231	3.0006.4	animal4r1ext_st	N/A	animal4r1ext_st.mat
78.24	3.0007.11	animal1r2ext_st	N/A	animal1r2ext_st.mat
81.249	3.0023	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
84.259	3.0007.12	face5r3ext_st	N/A	face5r3ext_st.mat
90.278	3.0006.5	face2r2ext_st	N/A	face2r2ext_st.mat
93.287	3.0007.13	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
96.296	3.0007.14	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
102.32	3.0006.6	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
105.32	3.0007.15	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
108.33	3.0006.7	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
114.35	3.0006.8	animal5r5ext_st	N/A	animal5r5ext_st.mat
120.37	3.0006.9	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
123.38	3.0008.1	face2r1ext_st	N/A	face2r1ext_st.mat
126.39	3.0007.16	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
129.4	3.0007.17	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
132.41	3.0007.18	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
135.42	3.0007.19	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
138.43	3.0007.20	animal5r4ext_st	N/A	animal5r4ext_st.mat
141.44	3.0006.10	face1r4ext_st	N/A	face1r4ext_st.mat
147.46	3.0005.3	animal2r1ext_st	N/A	animal2r1ext_st.mat
150.47	3.0007.21	face2r4ext_st	N/A	face2r4ext_st.mat
156.48	3.0006.11	animal3r2ext_st	N/A	animal3r2ext_st.mat
159.49	3.0007.22	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
165.51	3.0006.12	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
168.52	3.0007.23	face1r3ext_st	N/A	face1r3ext_st.mat
171.53	3.0007.24	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
177.55	3.0006.13	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
180.56	3.0007.25	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
183.57	3.0007.26	animal4r5ext_st	N/A	animal4r5ext_st.mat
186.58	3.0007.27	face4r2ext_st	N/A	face4r2ext_st.mat
192.6	3.0006.14	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
198.62	3.0005.4	face4r4ext_st	N/A	face4r4ext_st.mat
204.64	3.0006.15	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
207.64	3.0007.28	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
210.65	3.0007.29	animal3r4ext_st	N/A	animal3r4ext_st.mat
213.66	3.0007.30	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
219.68	3.0006.16	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
222.69	3.0007.31	animal5r2ext_st	N/A	animal5r2ext_st.mat
225.7	3.0007.32	face3r1ext_st	N/A	face3r1ext_st.mat
231.72	3.0006.17	face5r1ext_st	N/A	face5r1ext_st.mat
234.73	3.0007.33	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
237.74	3.0006.18	animal2r5ext_st	N/A	animal2r5ext_st.mat
240.75	3.0006.19	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
246.77	3.0005.5	face5r5ext_st	N/A	face5r5ext_st.mat
249.78	3.0007.34	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
252.79	3.0007.35	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
255.79	3.0007.36	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
258.8	3.0007.37	face3r5ext_st	N/A	face3r5ext_st.mat
261.81	3.0007.38	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
264.82	3.0007.39	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
267.83	3.0006.20	face1r5ext_st	N/A	face1r5ext_st.mat
270.84	3.0007.40	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
