onset	duration	trial_type	response_time	stim_file
6.0187	3.0008	animal3r2ext_st	N/A	animal3r2ext_st.mat
9.028	3.0008.1	face1r1ext_st	N/A	face1r1ext_st.mat
15.047	3.0006	animal4r1ext_st	N/A	animal4r1ext_st.mat
18.056	3.0007	face5r3ext_st	N/A	face5r3ext_st.mat
21.066	3.0007.1	face1r4ext_st	N/A	face1r4ext_st.mat
24.075	3.0007.2	face3r5ext_st	N/A	face3r5ext_st.mat
30.094	3.0005	animal5r2ext_st	N/A	animal5r2ext_st.mat
33.103	3.0007.3	animal2r3ext_st	N/A	animal2r3ext_st.mat
36.113	3.0007.4	animal3r1ext_st	N/A	animal3r1ext_st.mat
39.122	3.0007.5	face1r2ext_st	N/A	face1r2ext_st.mat
42.131	3.0006.1	animal2r4ext_st	N/A	animal2r4ext_st.mat
45.141	3.0007.6	animal3r5ext_st	N/A	animal3r5ext_st.mat
48.15	3.0007.7	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
51.16	3.0007.8	face4r5ext_st	N/A	face4r5ext_st.mat
57.179	3.0006.2	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
60.188	3.0007.9	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
66.207	3.0006.3	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
69.216	3.0008.2	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
72.226	3.0007.10	face1r5ext_st	N/A	face1r5ext_st.mat
75.235	3.0007.11	animal3r3ext_st	N/A	animal3r3ext_st.mat
78.244	3.0006.4	animal1r4ext_st	N/A	animal1r4ext_st.mat
81.254	3.0008.3	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
84.263	3.0006.5	face4r3ext_st	N/A	face4r3ext_st.mat
87.272	3.0007.12	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
90.282	3.0008.4	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
93.291	3.0007.13	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
96.301	3.0007.14	face3r2ext_st	N/A	face3r2ext_st.mat
99.31	3.0007.15	animal2r1ext_st	N/A	animal2r1ext_st.mat
105.33	3.0005.1	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
111.35	3.0005.2	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
114.36	3.0006.6	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
117.37	3.0007.16	face3r1ext_st	N/A	face3r1ext_st.mat
123.39	3.0006.7	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
126.39	3.001	animal3r4ext_st	N/A	animal3r4ext_st.mat
129.4	3.0007.17	animal1r2ext_st	N/A	animal1r2ext_st.mat
132.41	3.0007.18	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
135.42	3.0007.19	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
138.43	3.0008.5	face5r1ext_st	N/A	face5r1ext_st.mat
141.44	3.0007.20	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
147.46	3.0005.3	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
150.47	3.0007.21	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
156.49	3.0006.8	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
162.51	3.0006.9	face1r3ext_st	N/A	face1r3ext_st.mat
168.53	3.0006.10	face4r1ext_st	N/A	face4r1ext_st.mat
171.54	3.0007.22	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
174.55	3.0006.11	animal1r3ext_st	N/A	animal1r3ext_st.mat
177.55	3.0007.23	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
180.56	3.0006.12	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
186.58	3.0006.13	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
189.59	3.0006.14	face4r4ext_st	N/A	face4r4ext_st.mat
