onset	duration	trial_type	response_time	stim_file
6.0187	3.0006	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
12.038	3.0005	face5r2ext_st	N/A	face5r2ext_st.mat
18.056	3.0005.1	animal4r1ext_st	N/A	animal4r1ext_st.mat
24.075	3.0006.1	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
27.085	3.0007	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
33.104	3.0005.2	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
36.113	3.0007.1	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
39.122	3.0007.2	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
45.141	3.0005.3	face1r1ext_st	N/A	face1r1ext_st.mat
48.151	3.0007.3	animal1r2ext_st	N/A	animal1r2ext_st.mat
51.16	3.0006.2	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
54.169	3.0007.4	face4r5ext_st	N/A	face4r5ext_st.mat
57.179	3.0007.5	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
60.188	3.0007.6	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
63.198	3.0007.7	face2r4ext_st	N/A	face2r4ext_st.mat
66.207	3.0008	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
69.217	3.0007.8	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
72.226	3.0006.3	face2r3ext_st	N/A	face2r3ext_st.mat
75.235	3.0007.9	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
81.254	3.0005.4	animal3r3ext_st	N/A	animal3r3ext_st.mat
84.264	3.0008.1	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
90.283	3.0006.4	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
93.292	3.0007.10	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
96.301	3.0007.11	face4r1ext_st	N/A	face4r1ext_st.mat
99.311	3.0007.12	face1r3ext_st	N/A	face1r3ext_st.mat
102.32	3.0007.13	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
108.34	3.0005.5	face1r2ext_st	N/A	face1r2ext_st.mat
111.35	3.0008.2	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
114.36	3.0007.14	face5r5ext_st	N/A	face5r5ext_st.mat
117.37	3.0007.15	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
120.38	3.0007.16	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
126.4	3.0005.6	animal1r4ext_st	N/A	animal1r4ext_st.mat
129.41	3.0007.17	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
132.41	3.0009	animal2r1ext_st	N/A	animal2r1ext_st.mat
135.42	3.0006.5	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
138.43	3.0007.18	face4r3ext_st	N/A	face4r3ext_st.mat
144.45	3.0005.7	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
147.46	3.0007.19	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
150.47	3.0007.20	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
153.48	3.0007.21	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
156.49	3.0007.22	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
162.51	3.0006.6	animal4r4ext_st	N/A	animal4r4ext_st.mat
165.52	3.0008.3	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
168.53	3.0007.23	face1r5ext_st	N/A	face1r5ext_st.mat
171.54	3.0016	animal5r1ext_st	N/A	animal5r1ext_st.mat
174.55	3.0006.7	face2r2ext_st	N/A	face2r2ext_st.mat
177.56	3.0007.24	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
180.57	3.0007.25	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
183.57	3.0007.26	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
186.58	3.0006.8	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
192.6	3.0005.8	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
198.62	3.0006.9	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
201.63	3.0007.27	face5r3ext_st	N/A	face5r3ext_st.mat
204.64	3.0007.28	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
207.65	3.0007.29	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
210.66	3.0007.30	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
